assay.run.id	plate.order	well	response	bkgrnd.sub	norm	norm.pos	p.enhance	type
6	2	22	0.26867288	0.12828606	0.30109587	21.387209	2038.7208	unknown
6	1	22	0.07032944	0	0	0	38.059856	unknown
6	3	10	0.23873013	0.12627797	0.33682692	2.276028	-77.02577	unknown
6	2	10	0.13527943	0	0	0	-100	unknown
6	1	10	0.24108906	0.09069838	0.24978852	2.2252765	-46.633842	unknown
6	3	93	0.22341563	0.11096347	0.29597786	2	-60.363705	positive
6	2	93	0.07482157	0	0	0	-100	positive
6	1	93	0.23190719	0.081516504	0.22450113	2	-38.059856	positive
6	3	81	0.11651016	0.0040580034	0.010824095	0.07314125	55.94863	unknown
6	2	81	0.13282005	0	0	0	-100	unknown
6	1	81	0.04967503	0	0	0	38.059856	unknown
6	3	69	0.47172713	0.35927498	0.9583103	6.475554	-330.52472	unknown
6	2	69	0.1491129	0.008726075	0.020480676	1.4547675	45.476746	unknown
6	1	69	0.10240459	0	0	0	38.059856	unknown
6	3	57	0.20653863	0.094086476	0.2509611	1.6958098	-42.001663	unknown
6	2	57	0.10020077	0	0	0	-100	unknown
6	1	57	0.19816129	0.047770604	0.13156298	1.1720474	-6.5481	unknown
6	3	45	0.1760703	0.063618146	0.16969155	1.1466502	-8.852352	unknown
6	2	45	0.0730528	0	0	0	-100	unknown
6	1	45	0.019091299	0	0	0	38.059856	unknown
6	3	33	0.07881587	0	0	0	60.363705	unknown
6	2	33	0.20346631	0.06307949	0.14805174	10.516296	951.6296	unknown
6	1	33	0.019415878	0	0	0	38.059856	unknown
6	3	21	0.088610694	0	0	0	60.363705	unknown
6	2	21	0.24225824	0.101871416	0.23909895	16.98349	1598.3491	unknown
6	1	21	0.02545534	0	0	0	38.059856	unknown
6	3	9	0.20149827	0.08904611	0.23751672	1.6049626	-36.517788	unknown
6	2	9	0.28294808	0.14256126	0.3346007	23.767097	2276.7097	unknown
6	1	9	0.14484842	0	0	0	38.059856	unknown
6	3	92	0.15221217	0.039760016	0.10605368	0.71663254	17.105112	unknown
6	2	92	0.123609416	0	0	0	-100	unknown
6	1	92	0.3083953	0.15800461	0.43515375	3.8766286	-109.48407	unknown
6	3	80	0.48735678	0.37490463	1	6.757262	-347.52966	unknown
6	2	80	0.19408341	0.053696588	0.12602945	8.952025	795.2026	unknown
6	1	80	0.071558915	0	0	0	38.059856	unknown
6	3	68	0.23623852	0.12378637	0.33018094	2.2311192	-74.31492	unknown
6	2	68	0.116367266	0	0	0	-100	unknown
6	1	68	0.13405345	0	0	0	38.059856	unknown
6	3	56	0.16127458	0.048822425	0.13022625	0.87997293	7.245279	unknown
6	2	56	0.14429484	0.0039080232	0.009172389	0.65152603	-34.8474	unknown
6	1	56	0.15549795	0.0051072687	0.014065711	0.12530637	33.290714	unknown
6	3	44	0.12151014	0.009057984	0.024160769	0.16326064	50.50869	unknown
6	2	44	0.3684255	0.22803867	0.5352218	38.01746	3701.746	unknown
6	1	44	0.35176697	0.20137629	0.55460185	4.9407487	-149.98433	unknown
6	3	32	0.07001405	0	0	0	60.363705	unknown
6	2	32	0.48121095	0.34082413	0.7999368	56.820488	5582.049	unknown
6	1	32	0.2643854	0.11399472	0.31394798	2.79685	-68.38785	unknown
6	3	20	0.18047434	0.068022184	0.18143864	1.2260284	-13.643912	unknown
6	2	20	0.25344995	0.11306313	0.26536664	18.849318	1784.9316	unknown
6	1	20	0.13821256	0	0	0	38.059856	unknown
6	3	8	0.118053205	0.0056010485	0.014939929	0.10095301	54.26981	unknown
6	2	8	0.06580626	0	0	0	-100	unknown
6	1	8	0.30616304	0.15577236	0.429006	3.8218606	-107.399605	unknown
6	3	91	0.13574122	0.023289062	0.062119965	0.41976088	35.025383	unknown
6	2	91	0.33518374	0.19479692	0.45720124	32.475563	3147.5564	unknown
6	1	91	0.11134546	0	0	0	38.059856	unknown
6	3	79	0.16488376	0.052431606	0.13985318	0.9450246	3.3185182	unknown
6	2	79	0.044702377	0	0	0	-100	unknown
6	1	79	0.12540755	0	0	0	38.059856	unknown
6	3	67	0.10381339	0	0	0	60.363705	unknown
6	2	67	0.5643929	0.4240061	0.99517035	70.68817	6968.817	unknown
6	1	67	0.22653656	0.07614587	0.20971009	1.868232	-33.044785	unknown
6	3	55	0.03463532	0	0	0	60.363705	unknown
6	2	55	0.0931415	0	0	0	-100	unknown
6	1	55	0.15503213	0.0046414435	0.012782802	0.11387739	33.725697	unknown
6	3	43	0.11001442	0	0	0	60.363705	unknown
6	2	43	0.23244654	0.09205972	0.21607025	15.3477335	1434.7733	unknown
6	1	43	0.13991037	0	0	0	38.059856	unknown
6	3	31	0.30220175	0.18974958	0.50612766	3.420037	-146.08241	unknown
6	2	31	0.25198644	0.111599624	0.2619317	18.60533	1760.5328	unknown
6	1	31	0.18463644	0.03424576	0.094314784	0.8402166	6.0813336	unknown
6	3	19	0.07867058	0	0	0	60.363705	unknown
6	2	19	0.4046303	0.26424348	0.62019694	44.05335	4305.3345	unknown
6	1	19	0.1457796	0	0	0	38.059856	unknown
6	3	7	0.35026556	0.2378134	0.6343304	4.286337	-198.37547	unknown
6	2	7	0.18325989	0.04287307	0.10062593	7.147583	614.7583	unknown
6	1	7	0.08346038	0	0	0	38.059856	unknown
6	3	90	0.25610244	0.14365028	0.38316488	2.5891454	-95.92671	unknown
6	2	90	0.07282835	0	0	0	-100	unknown
6	1	90	0.11004276	0	0	0	38.059856	unknown
6	3	78	0.15629797	0.04384581	0.116951905	0.7902747	12.659799	unknown
6	2	78	0.053459264	0	0	0	-100	unknown
6	1	78	0.04895422	0	0	0	38.059856	unknown
6	3	66	0.36816308	0.25571093	0.68206924	4.6089206	-217.84782	unknown
6	2	66	0.13129094	0	0	0	-100	unknown
6	1	66	0.32517815	0.17478746	0.48137468	4.2883945	-125.155815	unknown
6	3	54	0.07987283	0	0	0	60.363705	unknown
6	2	54	0.10126628	0	0	0	-100	unknown
6	1	54	0.40336162	0.25297093	0.69669646	6.206619	-198.16316	unknown
6	3	42	0.16100293	0.048550777	0.12950167	0.8750768	7.54083	unknown
6	2	42	0.17533672	0.0349499	0.08202972	5.8266716	482.66718	unknown
6	1	42	0.14717427	0	0	0	38.059856	unknown
6	3	30	0.26149353	0.14904137	0.39754477	2.6863143	-101.792175	unknown
6	2	30	0.31545794	0.17507112	0.41090348	29.186977	2818.6978	unknown
6	1	30	0.22102566	0.070634976	0.19453277	1.7330227	-27.898737	unknown
6	3	18	0.16020125	0.047749095	0.12736331	0.8606273	8.413054	unknown
6	2	18	0.07555028	0	0	0	-100	unknown
6	1	18	0.03025297	0	0	0	38.059856	unknown
6	3	6	0.022861928	0	0	0	60.363705	unknown
6	2	6	0.07948873	0	0	0	-100	unknown
6	1	6	0.25061104	0.10022035	0.2760126	2.458897	-55.525417	unknown
6	3	89	0.05760772	0	0	0	60.363705	unknown
6	2	89	0.14368232	0.003295496	0.007734747	0.54940856	-45.059143	unknown
6	1	89	0.5041889	0.3537982	0.97438055	8.680407	-292.3152	unknown
6	3	77	0.26546794	0.15301579	0.4081459	2.7579489	-106.1163	unknown
6	2	77	0.56645066	0.42606384	1	71.03122	7003.1226	unknown
6	1	77	0.12901966	0	0	0	38.059856	unknown
6	3	65	0.19948435	0.08703219	0.23214489	1.5686638	-34.326656	unknown
6	2	65	0.08881658	0	0	0	-100	unknown
6	1	65	0.14177978	0	0	0	38.059856	unknown
6	3	53	0.090028524	0	0	0	60.363705	unknown
6	2	53	0.05522021	0	0	0	-100	unknown
6	1	53	0.3046872	0.15429652	0.42494145	3.785651	-106.02148	unknown
6	3	41	0.15275668	0.04030452	0.10750606	0.7264466	16.512695	unknown
6	2	41	0.11075994	0	0	0	-100	unknown
6	1	41	0.19952217	0.049131483	0.13531092	1.2054365	-7.8188815	unknown
6	3	29	0.25660133	0.14414917	0.3844956	2.5981374	-96.4695	unknown
6	2	29	0.2523493	0.11196247	0.26278332	18.665821	1766.582	unknown
6	1	29	0.1633865	0.012995809	0.035791203	0.318851	25.924433	unknown
6	3	17	0.07618281	0	0	0	60.363705	unknown
6	2	17	0.31145665	0.17106983	0.4015122	28.519903	2751.9902	unknown
6	1	17	0.041806974	0	0	0	38.059856	unknown
6	3	5	0.15967199	0.047219835	0.12595159	0.8510879	8.988885	unknown
6	2	5	0.02658142	0	0	0	-100	unknown
6	1	5	0.19227402	0.041883335	0.11534911	1.0276037	-1.0505964	unknown
6	3	88	0.09894302	0	0	0	60.363705	unknown
6	2	88	0.15972812	0.019341305	0.045395322	3.2244852	222.44852	unknown
6	1	88	0.09134027	0	0	0	38.059856	unknown
6	3	76	0.14775445	0.03530229	0.09416339	0.6362867	21.955084	unknown
6	2	76	0.027387975	0	0	0	-100	unknown
6	1	76	0.19462688	0.044236198	0.121829025	1.0853311	-3.2476888	unknown
6	3	64	0.18295896	0.0705068	0.18806598	1.2708111	-16.34716	unknown
6	2	64	0.26154393	0.12115711	0.28436375	20.198706	1919.8705	unknown
6	1	64	0.19734173	0.04695104	0.12930585	1.1519395	-5.7827954	unknown
6	3	52	0.43978342	0.32733127	0.87310547	5.899802	-295.77023	unknown
6	2	52	0.29697466	0.15658784	0.367522	26.105537	2510.5537	unknown
6	1	52	0.31026858	0.1598779	0.4403129	3.9225895	-111.23334	unknown
6	3	40	0.35146552	0.23901336	0.6375311	4.307965	-199.68102	unknown
6	2	40	0.27522415	0.13483733	0.31647214	22.479403	2147.9402	unknown
6	1	40	0.07650475	0	0	0	38.059856	unknown
6	3	28	0.2943471	0.18189496	0.4851766	3.2784655	-137.53662	unknown
6	2	28	0.09409011	0	0	0	-100	unknown
6	1	28	0.16660866	0.016217977	0.044665236	0.39790657	22.915588	unknown
6	3	16	0.11865351	0.0062013566	0.016541159	0.11177294	53.616676	unknown
6	2	16	0.2775292	0.13714239	0.32188225	22.863691	2186.3691	unknown
6	1	16	0.22455463	0.07416394	0.20425175	1.8196056	-31.19407	unknown
6	3	4	0.29715794	0.1847058	0.49267405	3.3291278	-140.59479	unknown
6	2	4	0.03634903	0	0	0	-100	unknown
6	1	4	0.22545394	0.07506326	0.20672852	1.8416702	-32.033848	unknown
6	3	87	0.0740995	0	0	0	60.363705	unknown
6	2	87	0.12528913	0	0	0	-100	unknown
6	1	87	0.37873578	0.2283451	0.6288755	5.602426	-175.16768	unknown
6	3	75	0.19038658	0.07793442	0.207878	1.4046861	-24.428352	unknown
6	2	75	0.35103694	0.21065012	0.49440974	35.11853	3411.853	unknown
6	1	75	0.22939537	0.07900469	0.21758345	1.9383729	-35.714336	unknown
6	3	63	0.24998325	0.13753109	0.3668429	2.4788535	-89.26908	unknown
6	2	63	0.21366583	0.07327901	0.17199068	12.216708	1121.6708	unknown
6	1	63	0.18996155	0.039570868	0.10898044	0.97086763	1.1087735	unknown
6	3	51	0.16847496	0.0560228	0.14943214	1.0097522	-0.5886745	unknown
6	2	51	0.26746425	0.12707743	0.29825914	21.18571	2018.5712	unknown
6	1	51	0.023091145	0	0	0	38.059856	unknown
6	3	39	0.16382314	0.051370986	0.13702415	0.925908	4.4724646	unknown
6	2	39	0.17995109	0.039564267	0.09285995	6.595956	559.5956	unknown
6	1	39	0.34130242	0.19091174	0.52578187	4.684002	-140.21259	unknown
6	3	27	0.15950172	0.04704956	0.12549742	0.8480189	9.174143	unknown
6	2	27	0.28062862	0.1402418	0.3291568	23.38041	2238.041	unknown
6	1	27	0.17715622	0.02676554	0.07371383	0.65669006	13.066325	unknown
6	3	15	0.09379501	0	0	0	60.363705	unknown
6	2	15	0.2579099	0.117523074	0.27583444	19.592857	1859.2856	unknown
6	1	15	0.027910458	0	0	0	38.059856	unknown
6	3	3	0.24491629	0.13246414	0.35332754	2.3875268	-83.75626	unknown
6	2	3	0.2566817	0.11629489	0.2729518	19.3881	1838.81	unknown
6	1	3	0.35453764	0.20414695	0.56223243	5.008727	-152.57156	unknown
6	3	86	0.07784521	0	0	0	60.363705	unknown
6	2	86	0.07105092	0	0	0	-100	unknown
6	1	86	0.15261726	0.0022265762	0.0061321184	0.054628845	35.98069	unknown
6	3	74	0.2362333	0.12378114	0.330167	2.231025	-74.30923	unknown
6	2	74	0.13469851	0	0	0	-100	unknown
6	1	74	0.18292883	0.032538146	0.08961192	0.7983204	7.6758947	unknown
6	3	62	0.18850632	0.07605416	0.2028627	1.3707964	-22.382645	unknown
6	2	62	0.17280106	0.032414243	0.07607837	5.4039397	440.39398	unknown
6	1	62	0.054216057	0	0	0	38.059856	unknown
6	3	50	0.05292646	0	0	0	60.363705	unknown
6	2	50	0.21498461	0.07459779	0.17508595	12.436569	1143.6569	unknown
6	1	50	0.11302914	0	0	0	38.059856	unknown
6	3	38	0.10629489	0	0	0	60.363705	unknown
6	2	38	0.11020926	0	0	0	-100	unknown
6	1	38	0.21110728	0.0607166	0.167217	1.4896762	-18.637007	unknown
6	3	26	0.30024868	0.18779653	0.50091815	3.384835	-143.95749	unknown
6	2	26	0.24607623	0.10568941	0.24806003	17.620007	1662.0007	unknown
6	1	26	0.121794306	0	0	0	38.059856	unknown
6	3	14	0.09699917	0	0	0	60.363705	unknown
6	2	14	0.1762799	0.035893083	0.08424344	5.9839144	498.39145	unknown
6	1	14	0.155125	0.0047343224	0.013038595	0.11615617	33.63897	unknown
6	3	2	0.23936567	0.1269135	0.33852214	2.2874827	-77.717224	unknown
6	2	2	0.22032122	0.0799344	0.18761133	13.326262	1232.6262	unknown
6	1	2	0.08518721	0	0	0	38.059856	unknown
6	3	85	0.17222725	0.05977509	0.1594408	1.0773833	-4.671139	unknown
6	2	85	0.046279278	0	0	0	-100	unknown
6	1	85	0.07433902	0	0	0	38.059856	unknown
6	3	73	0.45408124	0.3416291	0.91124266	6.1575055	-311.32614	unknown
6	2	73	0.09314923	0	0	0	-100	unknown
6	1	73	0.04068357	0	0	0	38.059856	unknown
6	3	61	0.2805542	0.16810204	0.44838616	3.0298629	-122.530045	unknown
6	2	61	0.23917337	0.09878655	0.23185857	16.469196	1546.9197	unknown
6	1	61	0.011930843	0	0	0	38.059856	unknown
6	3	49	0.14862595	0.0361738	0.096488	0.6519947	21.00689	unknown
6	2	49	0.34080768	0.20042086	0.47040102	33.41316	3241.316	unknown
6	1	49	0.1758417	0.02545102	0.070093565	0.62443846	14.293818	unknown
6	3	37	0.22521299	0.112760834	0.30077204	2.0323956	-62.319225	unknown
6	2	37	0.073919944	0	0	0	-100	unknown
6	1	37	0.2115397	0.061149016	0.1684079	1.5002855	-19.040794	unknown
6	3	25	0.12577127	0.013319112	0.035526667	0.24006301	45.872612	unknown
6	2	25	0.1262348	0	0	0	-100	unknown
6	1	25	0.22827154	0.07788086	0.21448836	1.9107997	-34.66491	unknown
6	3	13	0.15664533	0.04419317	0.11787844	0.7965355	12.281873	unknown
6	2	13	0.124508195	0	0	0	-100	unknown
6	1	13	0.27745798	0.1270673	0.3499506	3.1175845	-80.59496	unknown
6	3	1	0.07929967	0	0	0	60.363705	unknown
6	2	1	0.2615289	0.12114209	0.2843285	20.196201	1919.6201	unknown
6	1	1	0.016956571	0	0	0	38.059856	unknown
