assay.run.id	plate.order	well	response	bkgrnd.sub	norm	norm.pos	p.enhance	type	reps	trgt	smplid
8	5	312	0.15245634	0.15245634	0.276551	0.26761165	-89.43921	1	2	1	3712
8	5	311	0.13055071	0.13055071	0.23681489	0.22915998	-94.134926	1	1	1	3620
8	5	310	0.078281	0.078281	0.14199927	0.13740923	-105.33952	1	2	1	3711
8	5	309	0.3085878	0.30858776	0.5597685	0.5416743	-55.970703	1	1	1	3619
8	5	308	0.07257669	0.07257669	0.13165182	0.12739626	-106.5623	1	2	1	3710
8	5	307	0.06373671	0.06373671	0.11561638	0.11187914	-108.45725	1	1	1	3618
8	5	306	0.342124	0.342124	0.62060213	0.60054153	-48.78184	1	2	1	3709
8	5	305	0.018598689	0.018598689	0.033737436	0.03264689	-118.13309	1	1	1	3617
8	5	288	0.074004725	0.074004725	0.13424224	0.12990293	-106.25619	1	2	1	3708
8	5	287	0.5512775	0.5512775	1	0.9676755	-3.947461	1	1	1	3616
8	5	286	0.08152524	0.08152523	0.1478842	0.14310393	-104.64408	1	2	1	3707
8	5	285	0.12826402	0.12826402	0.2326669	0.22514606	-94.62511	1	1	1	3615
8	5	284	0.18399152	0.18399152	0.33375484	0.3229664	-82.67929	1	2	1	3706
8	5	283	0.12371118	0.12371118	0.22440818	0.21715431	-95.60106	1	1	1	3614
8	5	282	0.14399889	0.14399888	0.26120943	0.25276598	-91.25216	1	2	1	3705
8	5	281	0.25114846	0.25114846	0.45557538	0.44084916	-68.283455	1	1	1	3613
8	5	280	0.2454627	0.2454627	0.4452616	0.43086877	-69.502266	1	2	1	3704
8	5	279	0.2007873	0.20078732	0.36422187	0.35244858	-79.078926	1	1	1	3612
8	5	278	0.31537163	0.31537166	0.57207423	0.55358225	-54.516502	1	2	1	3703
8	5	277	0.31885278	0.3188528	0.5783889	0.5596928	-53.77028	1	1	1	3611
8	5	276	0.19299313	0.19299313	0.35008347	0.3387672	-80.7497	1	2	1	3702
8	5	275	0.30678493	0.3067849	0.55649817	0.53850967	-56.357166	1	1	1	3610
8	5	274	0.13218229	0.13218229	0.2397745	0.23202392	-93.78518	1	2	1	3701
8	5	273	0.3098163	0.3098163	0.561997	0.54383075	-55.70735	1	1	1	3609
8	5	256	0.024830725	0.024830725	0.04504215	0.043586187	-116.79718	1	2	1	3700
8	5	255	0.014617191	0.014617191	0.026515124	0.025658036	-118.986565	1	1	1	3608
8	5	254	0.042631738	0.042631738	0.07733263	0.074832894	-112.98134	1	2	1	3699
8	5	253	0.13926539	0.13926539	0.25262302	0.24445713	-92.26684	1	1	1	3607
8	5	252	0.098128006	0.098128006	0.17800112	0.17224734	-101.08509	1	2	1	3698
8	5	251	0.14785525	0.14785525	0.26820478	0.2595352	-90.42551	1	1	1	3606
8	5	250	0.24705987	0.24705987	0.44815883	0.4336723	-69.15989	1	2	1	3697
8	5	249	0.18331653	0.18331653	0.3325304	0.32178155	-82.82398	1	1	1	3605
8	5	248	0.2830372	0.28303722	0.5134206	0.49682453	-61.44775	1	2	1	3696
8	5	247	0.0687615	0.0687615	0.12473118	0.120699316	-107.380135	1	1	1	3604
8	5	246	0.20729798	0.20729797	0.376032	0.36387697	-77.6833	1	2	1	3695
8	5	245	0.32562357	0.32562357	0.5906709	0.5715777	-52.318893	1	1	1	3603
8	5	244	0.095585346	0.095585346	0.17338881	0.16778411	-101.63014	1	2	1	3694
8	5	243	0.11836526	0.11836526	0.21471085	0.20777044	-96.74702	1	1	1	3602
8	5	242	0.28493145	0.28493145	0.5168567	0.50014955	-61.0417	1	2	1	3693
8	5	241	0.15046315	0.15046315	0.27293542	0.26411292	-89.86648	1	1	1	3601
8	5	224	0.34112453	0.34112456	0.6187892	0.5987872	-48.996082	1	2	1	3692
8	5	223	0.09388773	0.093887724	0.17030938	0.16480422	-101.99404	1	1	1	3600
8	5	222	0.5046722	0.5046722	0.9154595	0.8858678	-13.937817	1	2	1	3691
8	5	221	0.053133823	0.053133823	0.09638308	0.09326755	-110.730095	1	1	1	3599
8	5	220	0.513096	0.51309603	0.93074	0.9006543	-12.132087	1	2	1	3690
8	5	219	0.23852593	0.23852593	0.43267852	0.4186924	-70.989235	1	1	1	3598
8	5	218	0.08521928	0.08521928	0.1545851	0.14958821	-103.85223	1	2	1	3689
8	5	217	0.19280013	0.19280013	0.34973338	0.33842844	-80.79107	1	1	1	3597
8	5	216	0.41451615	0.41451615	0.75191927	0.72761387	-33.263775	1	2	1	3688
8	5	215	0.27882335	0.27882335	0.50577676	0.4894278	-62.351036	1	1	1	3596
8	5	214	0.1594814	0.15948139	0.28929424	0.27994296	-87.93331	1	2	1	3687
8	5	213	0.13563624	0.13563624	0.24603987	0.23808676	-93.044785	1	1	1	3595
8	5	212	0.08148857	0.08148857	0.1478177	0.14303957	-104.65194	1	2	1	3686
8	5	211	0.062344894	0.062344894	0.11309167	0.10943604	-108.7556	1	1	1	3594
8	5	210	0.2285381	0.2285381	0.41456088	0.40116045	-73.13024	1	2	1	3685
8	5	209	0.106100485	0.106100485	0.19246295	0.18624169	-99.37611	1	1	1	3593
8	5	192	0.13426358	0.13426358	0.2435499	0.23567727	-93.339035	1	2	1	3684
8	5	191	0.22197714	0.22197714	0.40265954	0.3896438	-74.53665	1	1	1	3592
8	5	190	0.16776308	0.16776308	0.30431694	0.29448006	-86.15804	1	2	1	3683
8	5	189	0.23153034	0.23153034	0.41998875	0.40641284	-72.48882	1	1	1	3591
8	5	188	0.25306168	0.25306168	0.45904595	0.44420752	-67.87334	1	2	1	3682
8	5	187	0.42093128	0.42093125	0.76355606	0.7388745	-31.888624	1	1	1	3590
8	5	186	0.23764229	0.23764229	0.43107563	0.41714135	-71.17866	1	2	1	3681
8	5	185	0.077449046	0.077449046	0.14049013	0.13594887	-105.51786	1	1	1	3589
8	5	184	0.022972113	0.022972113	0.041670687	0.040323704	-117.195595	1	2	1	3680
8	5	183	0.15759754	0.15759754	0.285877	0.27663615	-88.337135	1	1	1	3588
8	5	182	0.15312907	0.15312909	0.27777132	0.2687925	-89.295006	1	2	1	3679
8	5	181	0.20547223	0.20547223	0.37272018	0.36067218	-78.07466	1	1	1	3587
8	5	180	0.17515391	0.17515393	0.3177237	0.30745345	-84.57373	1	2	1	3678
8	5	179	0.104785085	0.104785085	0.19007684	0.1839327	-99.65807	1	1	1	3586
8	5	178	0.13936913	0.13936913	0.25281122	0.24463923	-92.2446	1	2	1	3677
8	5	177	0.0916211	0.0916211	0.16619779	0.16082554	-102.47992	1	1	1	3585
8	5	160	0.33066595	0.33066595	0.5998176	0.5804288	-51.238003	1	2	1	3676
8	5	159	0.07038234	0.07038234	0.12767135	0.12354444	-107.032684	1	1	1	3584
8	5	158	0.12642479	0.12642479	0.22933058	0.22191758	-95.01936	1	2	1	3675
8	5	157	0.20381588	0.20381588	0.3697156	0.35776475	-78.42972	1	1	1	3583
8	5	156	0.32093894	0.32093897	0.58217317	0.56335473	-53.323086	1	2	1	3674
8	5	155	0.07978206	0.07978206	0.14472215	0.14004408	-105.01775	1	1	1	3582
8	5	154	0.09099097	0.09099097	0.16505475	0.15971944	-102.615	1	2	1	3673
8	5	153	0.24250087	0.24250087	0.43988895	0.4256698	-70.13716	1	1	1	3581
8	5	152	0.1535461	0.15354611	0.2785278	0.26952454	-89.20561	1	2	1	3672
8	5	151	0.2378439	0.2378439	0.43144137	0.41749525	-71.13544	1	1	1	3580
8	5	150	0.18032852	0.1803285	0.32711023	0.31653658	-83.4645	1	2	1	3671
8	5	149	0.16395071	0.1639507	0.2974014	0.28778806	-86.975266	1	1	1	3579
8	5	148	0.10848488	0.10848487	0.19678815	0.19042708	-98.86498	1	2	1	3670
8	5	147	0.2896468	0.2896468	0.5254102	0.50842655	-60.03091	1	1	1	3578
8	5	146	0.22053027	0.22053027	0.40003496	0.38710403	-74.84681	1	2	1	3669
8	5	145	0.25646472	0.25646472	0.46521893	0.45018098	-67.14386	1	1	1	3577
8	5	128	0.2611748	0.2611748	0.47376287	0.45844874	-66.1342	1	2	1	3668
8	5	127	0.20308393	0.20308393	0.36838785	0.3564799	-78.586624	1	1	1	3576
8	5	126	0.13925545	0.13925545	0.252605	0.24443968	-92.26897	1	2	1	3667
8	5	125	0.43193537	0.4319354	0.7835172	0.7581904	-29.529768	1	1	1	3575
8	5	124	0.2635783	0.26357827	0.4781227	0.46266764	-65.61899	1	2	1	3666
8	5	123	0.04279774	0.04279774	0.07763375	0.075124286	-112.945755	1	1	1	3574
8	5	122	0.26963156	0.26963156	0.48910317	0.47329316	-64.321396	1	2	1	3665
8	5	121	0.0076213456	0.0076213456	0.013824881	0.013377999	-120.486206	1	1	1	3573
8	5	120	0.2468327	0.2468327	0.44774675	0.43327355	-69.20859	1	2	1	3664
8	5	119	0.17507102	0.17507102	0.3175733	0.30730793	-84.59151	1	1	1	3572
8	5	118	0.12244712	0.12244712	0.22211522	0.21493547	-95.872025	1	2	1	3663
8	5	117	0.02682843	0.02682843	0.04866593	0.04709283	-116.36895	1	1	1	3571
8	5	116	0.07877102	0.07877102	0.14288814	0.13826936	-105.23448	1	2	1	3662
8	5	115	0.1299568	0.1299568	0.23573753	0.22811745	-94.26224	1	1	1	3570
8	5	114	0.30647326	0.30647328	0.5559329	0.5379626	-56.42397	1	2	1	3661
8	5	113	0.41994092	0.41994092	0.7617596	0.7371361	-32.100918	1	1	1	3569
8	5	96	0.18620816	0.18620816	0.33777574	0.32685733	-82.20413	1	2	1	3660
8	5	95	0.13191606	0.13191606	0.23929158	0.23155661	-93.84225	1	1	1	3568
8	5	94	0.41599125	0.41599125	0.75459504	0.73020315	-32.94757	1	2	1	3659
8	5	93	0.1203582	0.12035821	0.21832599	0.21126872	-96.3198	1	1	1	3567
8	5	92	0.5096531	0.5096531	0.9244946	0.8946108	-12.870117	1	2	1	3658
8	5	91	0.0077151903	0.0077151903	0.013995112	0.013542728	-120.46609	1	1	1	3566
8	5	90	0.16241664	0.16241664	0.29461867	0.28509527	-87.30411	1	2	1	3657
8	5	89	0.12294799	0.12294799	0.22302379	0.21581466	-95.764656	1	1	1	3565
8	5	88	0.24821614	0.24821614	0.45025626	0.43570197	-68.91203	1	2	1	3656
8	5	87	0.4434568	0.4434568	0.80441666	0.7784143	-27.060026	1	1	1	3564
8	5	86	0.3534013	0.35340133	0.64105886	0.62033695	-46.364418	1	2	1	3655
8	5	85	0.1887448	0.1887448	0.34237713	0.33130997	-81.66038	1	1	1	3563
8	5	84	0.045394942	0.04539494	0.082344994	0.07968324	-112.389015	1	2	1	3654
8	5	83	0.0458775	0.0458775	0.08322034	0.080530286	-112.28557	1	1	1	3562
8	5	82	0.12739268	0.12739268	0.23108631	0.22361657	-94.81189	1	2	1	3653
8	5	81	0.19076179	0.19076179	0.34603587	0.33485046	-81.22801	1	1	1	3561
8	5	64	0.042552076	0.042552076	0.07718813	0.07469306	-112.99841	1	2	1	3652
8	5	63	0.18959361	0.18959361	0.34391683	0.3327999	-81.478424	1	1	1	3560
8	5	62	0.14106685	0.14106685	0.25589082	0.24761929	-91.88068	1	2	1	3651
8	5	61	0.3672099	0.36720994	0.66610724	0.64457566	-43.404392	1	1	1	3559
8	5	60	0.13930753	0.13930753	0.25269946	0.24453108	-92.257805	1	2	1	3650
8	5	59	0.032948427	0.032948427	0.05976741	0.057835463	-115.05706	1	1	1	3558
8	5	58	0.26472855	0.26472855	0.48020923	0.46468675	-65.37241	1	2	1	3649
8	5	57	0.089907795	0.089907795	0.1630899	0.15781811	-102.84719	1	1	1	3557
8	5	56	0.17303714	0.17303716	0.31388393	0.30373782	-85.02749	1	2	1	3648
8	5	55	0.084100895	0.084100895	0.15255637	0.14762507	-104.091965	1	1	1	3556
8	5	54	0.2334722	0.2334722	0.4235112	0.40982145	-72.07256	1	2	1	3647
8	5	53	0.09794298	0.09794298	0.17766549	0.17192255	-101.124756	1	1	1	3555
8	5	52	0.33607572	0.33607572	0.60963076	0.5899248	-50.078354	1	2	1	3646
8	5	51	0.08819269	0.088192694	0.15997876	0.15480754	-103.214836	1	1	1	3554
8	5	50	0.29895988	0.29895988	0.5423038	0.52477413	-58.034546	1	2	1	3645
8	5	49	0.33629936	0.3362994	0.6100365	0.59031737	-50.03041	1	1	1	3553
8	5	32	0.308178	0.308178	0.5590252	0.540955	-56.05854	1	2	1	3644
8	5	31	0.101141855	0.101141855	0.18346815	0.17753763	-100.43904	1	1	1	3552
8	5	30	0.14820443	0.14820443	0.26883817	0.2601481	-90.350655	1	2	1	3643
8	5	29	0.3923666	0.3923666	0.7117406	0.688734	-38.011784	1	1	1	3551
8	5	28	0.0779556	0.0779556	0.14140901	0.13683805	-105.40927	1	2	1	3642
8	5	27	0.14927012	0.14927012	0.27077127	0.26201874	-90.122215	1	1	1	3550
8	5	26	0.08606908	0.086069085	0.1561266	0.1510799	-103.67006	1	2	1	3641
8	5	25	0.12371953	0.123719536	0.22442333	0.21716897	-95.599266	1	1	1	3549
8	5	24	0.084902614	0.084902614	0.15401067	0.14903235	-103.920105	1	2	1	3640
8	5	23	0.029600315	0.029600313	0.053694036	0.051958404	-115.774765	1	1	1	3548
8	5	22	0.18931559	0.18931559	0.34341252	0.3323119	-81.538025	1	2	1	3639
8	5	21	0.30025122	0.30025122	0.54464626	0.52704084	-57.757736	1	1	1	3547
8	5	20	0.117053896	0.117053896	0.21233208	0.20546857	-97.02812	1	2	1	3638
8	5	19	0.010289818	0.010289818	0.018665405	0.018062057	-119.914185	1	1	1	3546
8	5	18	0.20347679	0.20347679	0.36910048	0.35716948	-78.50241	1	2	1	3637
8	5	17	0.07686134	0.07686133	0.13942404	0.13491723	-105.643845	1	1	1	3545
8	4	384	0	0	0	0	-112.962	4	2	1	0
8	4	383	0	0	0	0	-112.962	4	1	1	0
8	4	382	0.003075	0.0030750001	0.005366344	0.005570879	-112.3327	3	2	1	0
8	4	381	0.123600006	0.1236	0.21570085	0.22392218	-87.6673	3	1	1	0
8	4	380	0.5252	0.5252	0.9165541	0.9514881	-5.480004	2	2	1	0
8	4	379	0.63716996	0.63716996	1.1119587	1.1543405	17.434612	2	1	1	0
8	4	378	0.54054	0.54054004	0.94332474	0.97927904	-2.3406782	2	2	1	0
8	4	377	0.505	0.505	0.881302	0.9148924	-9.61393	2	1	1	0
8	4	376	0.23419993	0.23419993	0.40871456	0.42429253	-65.033066	1	2	1	3544
8	4	375	0.14641806	0.14641806	0.25552183	0.26526093	-82.99759	1	1	1	3452
8	4	374	0.19441658	0.19441658	0.33928657	0.3522183	-73.17471	1	2	1	3543
8	4	373	0.379877	0.379877	0.6629433	0.688211	-35.220306	1	1	1	3451
8	4	372	0.24198408	0.24198408	0.42229912	0.43839484	-63.44004	1	2	1	3542
8	4	371	0.19632041	0.1963204	0.34260905	0.3556674	-72.785095	1	1	1	3450
8	4	370	0.32300368	0.32300368	0.56369066	0.58517545	-46.85941	1	2	1	3541
8	4	369	0.19845524	0.19845524	0.34633467	0.35953504	-72.348206	1	1	1	3449
8	4	352	0.15698665	0.15698665	0.27396566	0.2844077	-80.83473	1	2	1	3540
8	4	351	0.06680758	0.06680759	0.11658943	0.12103317	-99.28985	1	1	1	3448
8	4	350	0.07119362	0.07119362	0.12424373	0.12897922	-98.39225	1	2	1	3539
8	4	349	0.21365333	0.21365333	0.37285763	0.3870689	-69.23792	1	1	1	3447
8	4	348	0.065844655	0.06584466	0.11490897	0.11928867	-99.48691	1	2	1	3538
8	4	347	0.13553196	0.13553196	0.23652394	0.24553892	-85.22543	1	1	1	3446
8	4	346	0.2886021	0.2886021	0.50365466	0.5228512	-53.899677	1	2	1	3537
8	4	345	0.077945754	0.077945754	0.13602723	0.14121184	-97.01043	1	1	1	3445
8	4	344	0.06601979	0.066019796	0.1152146	0.11960595	-99.45107	1	2	1	3536
8	4	343	0.10208796	0.10208797	0.17815906	0.1849495	-92.06973	1	1	1	3444
8	4	342	0.3271436	0.3271436	0.5709155	0.5926756	-46.012173	1	2	1	3535
8	4	341	0.20212838	0.20212837	0.35274482	0.3661895	-71.5965	1	1	1	3443
8	4	340	0.31578013	0.31578013	0.55108446	0.5720888	-48.337708	1	2	1	3534
8	4	339	0.121189326	0.12118932	0.21149385	0.21955483	-88.160645	1	1	1	3442
8	4	338	0.08709861	0.087098606	0.15200035	0.15779378	-95.1373	1	2	1	3533
8	4	337	0.08351045	0.08351045	0.14573847	0.15129322	-95.87161	1	1	1	3441
8	4	320	0.02999789	0.02999789	0.052350894	0.05434622	-106.82294	1	2	1	3532
8	4	319	0.36999834	0.36999834	0.6457035	0.67031413	-37.24197	1	1	1	3440
8	4	318	0.037496787	0.037496787	0.06543761	0.06793173	-105.28829	1	2	1	3531
8	4	317	0.15777466	0.15777466	0.27534083	0.2858353	-80.67347	1	1	1	3439
8	4	316	0.12091011	0.12091011	0.21100657	0.21904898	-88.21779	1	2	1	3530
8	4	315	0.26849806	0.26849806	0.46857005	0.48642936	-58.013966	1	1	1	3438
8	4	314	0.12694979	0.12694979	0.22154672	0.22999085	-86.98177	1	2	1	3529
8	4	313	0.33103815	0.33103815	0.57771206	0.5997312	-45.21516	1	1	1	3437
8	4	312	0.08406164	0.08406163	0.14670037	0.15229177	-95.75881	1	2	1	3528
8	4	311	0.15898427	0.15898427	0.27745178	0.28802672	-80.42593	1	1	1	3436
8	4	310	0.04076707	0.04076707	0.07114475	0.0738564	-104.61903	1	2	1	3527
8	4	309	0.20063809	0.2006381	0.35014406	0.36348963	-71.90148	1	1	1	3435
8	4	308	0.24593231	0.24593231	0.42918938	0.44554773	-62.63204	1	2	1	3526
8	4	307	0.12257878	0.12257878	0.21391866	0.22207205	-87.8763	1	1	1	3434
8	4	306	0.09653166	0.09653165	0.16846246	0.17488332	-93.206825	1	2	1	3525
8	4	305	0.26855534	0.2685553	0.46866998	0.4865331	-58.002247	1	1	1	3433
8	4	288	0.16011229	0.16011229	0.27942035	0.2900703	-80.195076	1	2	1	3524
8	4	287	0.13374934	0.13374934	0.23341298	0.24230939	-85.59024	1	1	1	3432
8	4	286	0.17797652	0.17797653	0.31059617	0.3224344	-76.53916	1	2	1	3523
8	4	285	0.19459194	0.19459194	0.33959258	0.352536	-73.138824	1	1	1	3431
8	4	284	0.19918339	0.19918339	0.34760538	0.36085418	-72.19919	1	2	1	3522
8	4	283	0.1183154	0.1183154	0.2064784	0.21434823	-88.748795	1	1	1	3430
8	4	282	0.34563357	0.34563357	0.60318327	0.62617326	-42.228214	1	2	1	3521
8	4	281	0.2146264	0.2146264	0.3745558	0.3888318	-69.03878	1	1	1	3429
8	4	280	0.23971963	0.23971963	0.4183473	0.4342924	-63.90346	1	2	1	3520
8	4	279	0.03976446	0.03976446	0.06939504	0.07204	-104.82421	1	1	1	3428
8	4	278	0.42571056	0.4257106	0.7429299	0.77124625	-25.84048	1	2	1	3519
8	4	277	0.21904035	0.21904035	0.3822588	0.3968284	-68.13547	1	1	1	3427
8	4	276	0.036134623	0.036134623	0.063060425	0.065463945	-105.56706	1	2	1	3518
8	4	275	0.284278	0.284278	0.49610847	0.5150174	-54.784607	1	1	1	3426
8	4	274	0.13240129	0.13240129	0.23106043	0.23986718	-85.86612	1	2	1	3517
8	4	273	0.18473089	0.18473089	0.32238355	0.33467105	-75.15689	1	1	1	3425
8	4	256	0.0691357	0.0691357	0.12065234	0.12525095	-98.8134	1	2	1	3516
8	4	255	0.10374142	0.103741415	0.1810446	0.18794501	-91.73135	1	1	1	3424
8	4	254	0.10385185	0.10385185	0.18123731	0.18814507	-91.708755	1	2	1	3515
8	4	253	0.11769839	0.11769839	0.20540163	0.2132304	-88.87506	1	1	1	3423
8	4	252	0.096595354	0.096595354	0.16857362	0.17499872	-93.193794	1	2	1	3514
8	4	251	0.15427147	0.15427147	0.26922724	0.27948868	-81.390396	1	1	1	3422
8	4	250	0.07163111	0.07163111	0.12500721	0.1297718	-98.30272	1	2	1	3513
8	4	249	0.09765543	0.09765542	0.17042361	0.17691922	-92.97685	1	1	1	3421
8	4	248	0.13119376	0.13119376	0.22895311	0.23767954	-86.11324	1	2	1	3512
8	4	247	0.18559483	0.18559481	0.32389125	0.3362362	-74.98009	1	1	1	3420
8	4	246	0.13308345	0.13308345	0.2322509	0.24110302	-85.72652	1	2	1	3511
8	4	245	0.2785585	0.2785585	0.48612705	0.50465554	-55.9551	1	1	1	3419
8	4	244	0.42864284	0.42864284	0.7480471	0.7765585	-25.240395	1	2	1	3510
8	4	243	0.09512955	0.09512955	0.16601557	0.17234316	-93.49377	1	1	1	3418
8	4	242	0.19735166	0.19735168	0.34440875	0.35753572	-72.57405	1	2	1	3509
8	4	241	0.07986416	0.07986415	0.13937512	0.14468734	-96.61783	1	1	1	3417
8	4	224	0.18993571	0.18993573	0.3314668	0.34410048	-74.09172	1	2	1	3508
8	4	223	0.36007786	0.36007786	0.6283907	0.65234154	-39.272194	1	1	1	3416
8	4	222	0.17848058	0.17848058	0.3114758	0.32334757	-76.43601	1	2	1	3507
8	4	221	0.11099858	0.11099858	0.19370945	0.20109257	-90.24618	1	1	1	3415
8	4	220	0.16821028	0.16821028	0.29355258	0.3047412	-78.53783	1	2	1	3506
8	4	219	0.19109781	0.19109781	0.3334948	0.3462058	-73.8539	1	1	1	3414
8	4	218	0.44483745	0.44483745	0.77630913	0.8058978	-21.926176	1	2	1	3505
8	4	217	0.19750482	0.19750482	0.34467602	0.35781318	-72.5427	1	1	1	3413
8	4	216	0.10355258	0.10355257	0.18071504	0.18760289	-91.77	1	2	1	3504
8	4	215	0.019172527	0.019172525	0.03345898	0.034734253	-109.038345	1	1	1	3412
8	4	214	0.1836767	0.1836767	0.32054386	0.33276123	-75.37263	1	2	1	3503
8	4	213	0.10950363	0.10950363	0.19110052	0.19838421	-90.55212	1	1	1	3411
8	4	212	0.05473184	0.05473184	0.09551541	0.099155925	-101.76115	1	2	1	3502
8	4	211	0.0948506	0.0948506	0.16552874	0.17183779	-93.55086	1	1	1	3410
8	4	210	0.030555237	0.030555237	0.05332355	0.055355947	-106.70888	1	2	1	3501
8	4	209	0.097339034	0.09733904	0.16987146	0.17634602	-93.041595	1	1	1	3409
8	4	192	0.37373614	0.37373617	0.65222657	0.6770859	-36.477028	1	2	1	3500
8	4	191	0.1902387	0.1902387	0.33199555	0.34464937	-74.02972	1	1	1	3408
8	4	190	0.40769538	0.40769538	0.7114906	0.7386087	-29.527283	1	2	1	3499
8	4	189	0.12825663	0.12825663	0.22382739	0.23235846	-86.714325	1	1	1	3407
8	4	188	0.054677803	0.054677803	0.095421106	0.09905803	-101.7722	1	2	1	3498
8	4	187	0.09648171	0.09648171	0.1683753	0.17479284	-93.21705	1	1	1	3406
8	4	186	0.10666763	0.10666763	0.18615128	0.19324633	-91.13251	1	2	1	3497
8	4	185	0.49398804	0.49398804	0.8620844	0.89494234	-11.867526	1	1	1	3405
8	4	184	0.09149942	0.09149941	0.15968043	0.16576657	-94.23667	1	2	1	3496
8	4	183	0.22787288	0.22787288	0.3976729	0.41283	-66.327896	1	1	1	3404
8	4	182	0.17515242	0.17515242	0.30566767	0.31731805	-77.11712	1	2	1	3495
8	4	181	0.1073046	0.10730461	0.1872629	0.19440033	-91.00215	1	1	1	3403
8	4	180	0.14386034	0.14386034	0.25105822	0.26062718	-83.521034	1	2	1	3494
8	4	179	0.061452717	0.061452717	0.107244365	0.111331925	-100.38572	1	1	1	3402
8	4	178	0.27052897	0.27052897	0.4721143	0.4901087	-57.59834	1	2	1	3493
8	4	177	0.35833573	0.35833573	0.62535053	0.6491854	-39.628716	1	1	1	3401
8	4	160	0.5730158	0.5730158	1	1.0381144	4.3054886	1	2	1	3492
8	4	159	0.15995333	0.15995333	0.27914292	0.28978232	-80.22761	1	1	1	3400
8	4	158	0.2893877	0.28938767	0.5050256	0.5242744	-53.73891	1	2	1	3491
8	4	157	0.28687227	0.28687224	0.5006358	0.5197173	-54.253693	1	1	1	3399
8	4	156	0.104836285	0.104836285	0.1829553	0.18992855	-91.507286	1	2	1	3490
8	4	155	0.08313428	0.08313428	0.14508198	0.15061171	-95.9486	1	1	1	3398
8	4	154	0.15245543	0.15245543	0.26605797	0.27619863	-81.76205	1	2	1	3489
