assay.run.id	plate.order	well	response	bkgrnd.sub	norm	norm.pos	p.enhance	type	reps	trgt	smplid
9	10	162	0.16287607	0.16287607	0.26564658	0.2984315	-71.84849	1	1	1	3677
9	10	160	0.13252878	0.1325288	0.21615097	0.24282734	-77.542984	1	1	2	3676
9	10	158	0.23072469	0.23072469	0.37630588	0.42274785	-59.1171	1	1	2	3675
9	10	156	0.4086579	0.4086579	0.6665103	0.74876803	-25.728977	1	1	2	3674
9	10	154	0.124635026	0.124635026	0.20327644	0.2283639	-79.0242	1	1	2	3673
9	10	152	0.08592279	0.08592279	0.1401378	0.15743299	-86.28832	1	1	2	3672
9	10	150	0.29793683	0.29793683	0.4859271	0.545898	-46.50514	1	1	2	3671
9	10	148	0.4048553	0.40485534	0.66030836	0.74180067	-26.442513	1	1	2	3670
9	10	146	0.076815635	0.07681563	0.12528427	0.1407463	-87.99722	1	1	2	3669
9	10	144	0.23838261	0.23838261	0.38879576	0.43677917	-57.680134	1	1	1	3676
9	10	142	0.010154059	0.010154059	0.016561002	0.018604886	-100.505875	1	1	1	3675
9	10	140	0.13502376	0.13502376	0.2202202	0.24739878	-77.074814	1	1	1	3674
9	10	138	0.089936286	0.089936286	0.14668371	0.16478676	-85.53521	1	1	1	3673
9	10	136	0.031445913	0.031445917	0.051287457	0.057617124	-96.51059	1	1	1	3672
9	10	134	0.073712975	0.073712975	0.12022392	0.13506141	-88.57942	1	1	1	3671
9	10	132	0.11364725	0.11364726	0.18535568	0.20823145	-81.08599	1	1	1	3670
9	10	130	0.31919348	0.31919348	0.52059615	0.5848458	-42.516453	1	1	1	3669
9	10	128	0.08852751	0.08852751	0.14438604	0.1622055	-85.79956	1	1	2	3668
9	10	126	0.22736034	0.22736032	0.3708187	0.41658348	-59.7484	1	1	2	3667
9	10	124	0.37618107	0.37618104	0.61354136	0.6892619	-31.82307	1	1	2	3666
9	10	122	0.30221447	0.30221447	0.49290386	0.5537358	-45.70246	1	1	2	3665
9	10	120	0.40559027	0.40559027	0.661507	0.74314725	-26.304605	1	1	2	3664
9	10	118	0.43242484	0.43242484	0.7052735	0.7923152	-21.269255	1	1	2	3663
9	10	116	0.055976	0.055976	0.091295384	0.10256264	-91.90766	1	1	2	3662
9	10	114	0.11214973	0.11214973	0.18291326	0.20548758	-81.36699	1	1	2	3661
9	10	112	0.05720818	0.05720818	0.09330504	0.10482032	-91.67645	1	1	1	3668
9	10	110	0.28685167	0.28685167	0.46784753	0.52558714	-48.5852	1	1	1	3667
9	10	108	0.1465565	0.1465565	0.23902978	0.26852974	-74.91077	1	1	1	3666
9	10	106	0.16458592	0.1645859	0.26843527	0.30156437	-71.52765	1	1	1	3665
9	10	104	0.17850298	0.17850298	0.29113367	0.32706407	-68.91619	1	1	1	3664
9	10	102	0.21248361	0.21248361	0.34655517	0.38932547	-62.53993	1	1	1	3663
9	10	100	0.29862183	0.29862183	0.48704433	0.5471532	-46.376602	1	1	1	3662
9	10	98	0.2646014	0.2646014	0.43155792	0.48481888	-52.760334	1	1	1	3661
9	10	96	0.061105985	0.061105985	0.09966225	0.11196212	-90.945045	1	1	2	3660
9	10	94	0.05661301	0.05661301	0.09233433	0.103729814	-91.78813	1	1	2	3659
9	10	92	0.16072378	0.16072378	0.26213625	0.29448792	-72.25236	1	1	2	3658
9	10	90	0.17029086	0.17029084	0.27773988	0.3120173	-70.45715	1	1	2	3657
9	10	88	0.15596336	0.15596338	0.25437215	0.28576562	-73.14562	1	1	2	3656
9	10	86	0.15850887	0.15850887	0.2585238	0.29042962	-72.66797	1	1	2	3655
9	10	84	0.32905757	0.32905757	0.5366842	0.60291934	-40.665516	1	1	2	3654
9	10	82	0.06685835	0.066858344	0.1090442	0.12250195	-89.865654	1	1	2	3653
9	10	80	0.06320926	0.06320926	0.10309263	0.11581586	-90.550385	1	1	1	3660
9	10	78	0.25934082	0.25934082	0.42297807	0.47518012	-53.747448	1	1	1	3659
9	10	76	0.04508607	0.04508607	0.07353419	0.08260945	-93.95109	1	1	1	3658
9	10	74	0.22817375	0.22817375	0.37214538	0.41807386	-59.595768	1	1	1	3657
9	10	72	0.1410484	0.14104839	0.23004621	0.25843748	-75.94433	1	1	1	3656
9	10	70	0.22872597	0.22872597	0.373046	0.41908568	-59.49215	1	1	1	3655
9	10	68	0.19517127	0.19517127	0.3183192	0.3576047	-65.78849	1	1	1	3654
9	10	66	0.18390381	0.18390381	0.29994228	0.3369598	-67.90276	1	1	1	3653
9	10	64	0.11098844	0.11098844	0.18101922	0.2033598	-81.5849	1	1	2	3652
9	10	62	0.17286539	0.17286538	0.28193888	0.31673452	-69.97406	1	1	2	3651
9	10	60	0.18200725	0.18200725	0.296849	0.3334848	-68.25864	1	1	2	3650
9	10	58	0.062338524	0.062338524	0.10167249	0.114220455	-90.71377	1	1	2	3649
9	10	56	0.20237571	0.20237571	0.33006945	0.37080514	-64.436615	1	1	2	3648
9	10	54	0.14726034	0.14726034	0.24017774	0.26981938	-74.778694	1	1	2	3647
9	10	52	0.19384849	0.19384849	0.31616178	0.35518107	-66.0367	1	1	2	3646
9	10	50	0.444194	0.444194	0.7244687	0.8138794	-19.060844	1	1	2	3645
9	10	48	0.38974866	0.38974866	0.6356698	0.7141213	-29.277187	1	1	1	3652
9	10	46	0.49174404	0.49174404	0.8020216	0.9010035	-10.138354	1	1	1	3651
9	10	44	0.40481102	0.40481102	0.6602361	0.7417195	-26.450825	1	1	1	3650
9	10	42	0.07256489	0.07256489	0.11835143	0.13295783	-88.79485	1	1	1	3649
9	10	40	0.067729644	0.067729644	0.110465266	0.12409839	-89.702156	1	1	1	3648
9	10	38	0.11873199	0.11873199	0.19364876	0.21754801	-80.13187	1	1	1	3647
9	10	36	0.35665306	0.35665306	0.58169174	0.65348154	-35.48738	1	1	1	3646
9	10	34	0.008231129	0.008231129	0.013424754	0.015081576	-100.86671	1	1	1	3645
9	10	32	0.39865446	0.39865443	0.6501949	0.730439	-27.60607	1	1	2	3644
9	10	30	0.27952218	0.27952218	0.45589334	0.5121576	-49.960533	1	1	2	3643
9	10	28	0.33866936	0.33866936	0.55236083	0.62053066	-38.86192	1	1	2	3642
9	10	26	0.044922553	0.044922553	0.0732675	0.08230984	-93.98177	1	1	2	3641
9	10	24	0.08096823	0.08096823	0.13205706	0.14835493	-87.21802	1	1	2	3640
9	10	22	0.042927768	0.042927768	0.07001406	0.07865488	-94.35609	1	1	2	3639
9	10	20	0.19937149	0.19937149	0.32516965	0.36530063	-65.00034	1	1	2	3638
9	10	18	0.17036998	0.17036998	0.27786893	0.31216228	-70.44231	1	1	2	3637
9	10	16	0.06289652	0.06289652	0.10258256	0.11524284	-90.60907	1	1	1	3644
9	10	14	0.13439842	0.13439842	0.21920027	0.24625298	-77.192154	1	1	1	3643
9	10	12	0.21181223	0.21181224	0.34546018	0.38809532	-62.66591	1	1	1	3642
9	10	10	0.27402312	0.27402312	0.4469245	0.50208193	-50.9924	1	1	1	3641
9	10	8	0.44352132	0.44352132	0.72337157	0.8126468	-19.187069	1	1	1	3640
9	10	6	0.31455007	0.31455007	0.5130229	0.5763379	-43.38776	1	1	1	3639
9	10	4	0.27160582	0.27160582	0.44298193	0.49765277	-51.445995	1	1	1	3638
9	10	2	0.22687864	0.22687863	0.3700331	0.41570088	-59.838787	1	1	1	3637
9	9	384	0	0	0	0	-110.48635	4	1	2	0
9	9	382	0.0627	0.062699996	0.09828372	0.10420995	-98.97257	3	1	2	0
9	9	380	0.56964004	0.56964004	0.89292413	0.9467649	-5.8817563	2	1	2	0
9	9	378	0.663575	0.663575	1.0401694	1.1028886	11.367788	2	1	2	0
9	9	376	0.06765529	0.06765529	0.10605125	0.11244584	-98.06262	1	1	2	3636
9	9	374	0.083300464	0.083300464	0.13057543	0.13844876	-95.18965	1	1	2	3635
9	9	372	0.02441676	0.02441676	0.038273845	0.040581647	-106.00263	1	1	2	3634
9	9	370	0.28838417	0.28838417	0.45204896	0.47930622	-57.529556	1	1	2	3633
9	9	368	0	0	0	0	-110.48635	4	1	1	0
9	9	366	0.05151	0.05151	0.080743134	0.085611716	-101.02743	3	1	1	0
9	9	364	0.553725	0.553725	0.86797696	0.9203135	-8.804274	2	1	1	0
9	9	362	0.61974	0.61974	0.971457	1.030033	3.3182416	2	1	1	0
9	9	360	0.2607445	0.26074448	0.40872315	0.43336797	-62.605106	1	1	1	3636
9	9	358	0.13880882	0.13880882	0.2175861	0.23070592	-84.9965	1	1	1	3635
9	9	356	0.06283285	0.062832855	0.098491974	0.10443075	-98.94818	1	1	1	3634
9	9	354	0.15716594	0.15716594	0.2463613	0.26121616	-81.62553	1	1	1	3633
9	9	352	0.038212564	0.038212564	0.05989909	0.063510835	-103.46927	1	1	2	3632
9	9	350	0.2294485	0.2294485	0.35966593	0.38135272	-68.35208	1	1	2	3631
9	9	348	0.16681202	0.16681202	0.26148176	0.27724835	-79.854195	1	1	2	3630
9	9	346	0.15387774	0.15387774	0.24120697	0.25575104	-82.22935	1	1	2	3629
9	9	344	0.46019173	0.4601917	0.72136134	0.76485735	-25.980055	1	1	2	3628
9	9	342	0.24892807	0.24892808	0.39020061	0.4137286	-64.77499	1	1	2	3627
9	9	340	0.35897595	0.35897598	0.56270325	0.59663266	-44.566586	1	1	2	3626
9	9	338	0.076257065	0.076257065	0.119534746	0.12674235	-96.483055	1	1	2	3625
9	9	336	0.15095049	0.15095049	0.23661844	0.25088584	-82.76689	1	1	1	3632
9	9	334	0.15370846	0.15370846	0.24094163	0.2554697	-82.26044	1	1	1	3631
9	9	332	0.026588073	0.026588073	0.04167743	0.04419046	-105.60391	1	1	1	3630
9	9	330	0.12599067	0.12599067	0.19749334	0.20940162	-87.35033	1	1	1	3629
9	9	328	0.27160555	0.27160558	0.4257481	0.4514195	-60.610657	1	1	1	3628
9	9	326	0.24573863	0.24573863	0.38520107	0.40842757	-65.36068	1	1	1	3627
9	9	324	0.08128555	0.08128556	0.12741701	0.1350999	-95.559654	1	1	1	3626
9	9	322	0.09958407	0.09958407	0.15610038	0.16551279	-92.19945	1	1	1	3625
9	9	320	0.110652484	0.110652484	0.17345037	0.18390892	-90.16692	1	1	2	3624
9	9	318	0.17076638	0.1707664	0.26768035	0.2838207	-79.12804	1	1	2	3623
9	9	316	0.036499783	0.03649978	0.057214268	0.06066412	-103.78379	1	1	2	3622
9	9	314	0.1847448	0.1847448	0.28959182	0.3070534	-76.56114	1	1	2	3621
9	9	312	0.026162494	0.026162494	0.041010324	0.04348313	-105.68206	1	1	2	3620
9	9	310	0.2520495	0.2520495	0.39509353	0.41891652	-64.20179	1	1	2	3619
9	9	308	0.23690875	0.23690875	0.37136003	0.39375198	-66.98213	1	1	2	3618
9	9	306	0.046757553	0.046757553	0.07329357	0.07771295	-101.90013	1	1	2	3617
9	9	304	0.1985431	0.1985431	0.311221	0.32998672	-74.02732	1	1	1	3624
9	9	302	0.2100091	0.2100091	0.32919422	0.34904367	-71.92179	1	1	1	3623
9	9	300	0.24191368	0.24191366	0.37920538	0.40207034	-66.063065	1	1	1	3622
9	9	298	0.030152682	0.030152682	0.04726504	0.050114986	-104.94933	1	1	1	3621
9	9	296	0.101641156	0.101641156	0.1593249	0.16893174	-91.8217	1	1	1	3620
9	9	294	0.190377	0.190377	0.29842043	0.3164143	-75.526886	1	1	1	3619
9	9	292	0.22214179	0.22214179	0.34821248	0.3692087	-69.69383	1	1	1	3618
9	9	290	0.637949	0.637949	1	1.0602971	6.662008	1	1	1	3617
9	9	288	0.16036412	0.16036412	0.2513745	0.26653168	-81.03824	1	1	2	3616
9	9	286	0.2933512	0.2933512	0.4598349	0.4875616	-56.617447	1	1	2	3615
9	9	284	0.037124965	0.037124965	0.058194257	0.0617032	-103.66899	1	1	2	3614
9	9	282	0.28493014	0.28493014	0.4466347	0.4735655	-58.16383	1	1	2	3613
9	9	280	0.07042095	0.07042094	0.11038649	0.117042474	-97.554756	1	1	2	3612
9	9	278	0.51383954	0.51383954	0.80545557	0.8540222	-16.128555	1	1	2	3611
9	9	276	0.17924923	0.17924923	0.2809774	0.2979195	-77.57031	1	1	2	3610
9	9	274	0.024000674	0.024000673	0.03762162	0.039890096	-106.07904	1	1	2	3609
9	9	272	0.032548845	0.03254885	0.051021084	0.054097507	-104.509315	1	1	1	3616
9	9	270	0.22887002	0.22887002	0.35875914	0.38039127	-68.458305	1	1	1	3615
9	9	268	0.34822112	0.3482211	0.5458448	0.57875764	-46.54153	1	1	1	3614
9	9	266	0.1136193	0.1136193	0.17810093	0.1888399	-89.62212	1	1	1	3613
9	9	264	0.31199607	0.31199607	0.48906118	0.51855016	-53.193638	1	1	1	3612
9	9	262	0.28854793	0.28854793	0.45230567	0.4795784	-57.499485	1	1	1	3611
9	9	260	0.12987177	0.12987177	0.20357706	0.21585217	-86.637634	1	1	1	3610
9	9	258	0.09188098	0.09188098	0.1440256	0.15270992	-93.61399	1	1	1	3609
9	9	256	0.09888624	0.09888624	0.1550065	0.16435294	-92.32759	1	1	2	3608
9	9	254	0.13162756	0.13162756	0.2063293	0.21877035	-86.315216	1	1	2	3607
9	9	252	0.36520877	0.36520877	0.57247335	0.6069918	-43.42204	1	1	2	3606
9	9	250	0.22309674	0.22309674	0.3497094	0.37079585	-69.51847	1	1	2	3605
9	9	248	0.35155806	0.35155806	0.5510755	0.5843038	-45.928757	1	1	2	3604
9	9	246	0.19193926	0.19193926	0.30086932	0.31901085	-75.240005	1	1	2	3603
9	9	244	0.024586316	0.024586314	0.038539626	0.040863454	-105.9715	1	1	2	3602
9	9	242	0.28235453	0.28235453	0.44259736	0.46928468	-58.6368	1	1	2	3601
9	9	240	0.286865	0.286865	0.44966766	0.4767813	-57.808525	1	1	1	3608
9	9	238	0.11062276	0.11062276	0.17340378	0.18385953	-90.172386	1	1	1	3607
9	9	236	0.1317094	0.13170938	0.20645757	0.21890636	-86.300186	1	1	1	3606
9	9	234	0.14479032	0.14479032	0.22696222	0.24064739	-83.8981	1	1	1	3605
9	9	232	0.074816234	0.074816234	0.11727621	0.12434763	-96.747635	1	1	1	3604
9	9	230	0.3190259	0.3190259	0.5000806	0.53023404	-51.90273	1	1	1	3603
9	9	228	0.31945676	0.3194568	0.500756	0.5309501	-51.82361	1	1	1	3602
9	9	226	0.050819054	0.05081905	0.07966006	0.08446333	-101.154305	1	1	1	3601
9	9	224	0.17549095	0.17549095	0.27508616	0.29167306	-78.26046	1	1	2	3600
9	9	222	0.42593053	0.42593053	0.6676561	0.7079139	-32.27153	1	1	2	3599
9	9	220	0.048851844	0.048851844	0.07657641	0.08119375	-101.51555	1	1	2	3598
9	9	218	0.06008623	0.06008623	0.09418658	0.09986576	-99.452545	1	1	2	3597
9	9	216	0.17107728	0.17107728	0.26816767	0.2843374	-79.070946	1	1	2	3596
9	9	214	0.16770348	0.1677035	0.26287916	0.27873	-79.69049	1	1	2	3595
9	9	212	0.13685328	0.13685326	0.21452072	0.2274557	-85.3556	1	1	2	3594
9	9	210	0.14272495	0.14272495	0.22372471	0.23721467	-84.27737	1	1	2	3593
9	9	208	0.38030204	0.38030204	0.5961324	0.63207746	-40.65042	1	1	1	3600
9	9	206	0.17728575	0.17728575	0.27789956	0.29465613	-77.93087	1	1	1	3599
9	9	204	0.13163811	0.13163811	0.20634584	0.21878791	-86.31327	1	1	1	3598
9	9	202	0.16264057	0.16264057	0.25494292	0.27031523	-80.62021	1	1	1	3597
9	9	200	0.13523787	0.13523787	0.21198855	0.22477086	-85.65224	1	1	1	3596
9	9	198	0.034044437	0.034044437	0.053365454	0.05658324	-104.23467	1	1	1	3595
9	9	196	0.013481963	0.013481964	0.021133296	0.022407573	-108.01062	1	1	1	3594
9	9	194	0.21924317	0.21924317	0.34366885	0.3643911	-70.22611	1	1	1	3593
9	9	192	0.17935675	0.17935677	0.28114593	0.29809824	-77.55057	1	1	2	3592
9	9	190	0.22249871	0.2224987	0.34877196	0.3698019	-69.62829	1	1	2	3591
9	9	188	0.03057965	0.03057965	0.047934324	0.050824624	-104.870926	1	1	2	3590
9	9	186	0.028788581	0.028788581	0.04512678	0.047847796	-105.19982	1	1	2	3589
9	9	184	0.2256995	0.2256995	0.35378927	0.37512174	-69.04052	1	1	2	3588
9	9	182	0.21336985	0.21336985	0.33446226	0.35462934	-71.30465	1	1	2	3587
9	9	180	0.40508664	0.40508664	0.6349828	0.67327046	-36.099155	1	1	2	3586
9	9	178	0.23936614	0.23936614	0.37521207	0.39783627	-66.530876	1	1	2	3585
9	9	176	0.14981216	0.14981216	0.2348341	0.24899392	-82.97592	1	1	1	3592
9	9	174	0.18893395	0.18893395	0.2961584	0.31401592	-75.79188	1	1	1	3591
9	9	172	0.1556345	0.15563451	0.24396074	0.25867087	-81.90675	1	1	1	3590
9	9	170	0.17514136	0.17514136	0.27453822	0.29109207	-78.324646	1	1	1	3589
9	9	168	0.1146983	0.1146983	0.17979228	0.19063324	-89.42398	1	1	1	3588
9	9	166	0.08981545	0.08981546	0.14078784	0.14927694	-93.993286	1	1	1	3587
9	9	164	0.13528	0.13528	0.21205458	0.22484086	-85.64451	1	1	1	3586
9	9	162	0.19280127	0.19280125	0.30222052	0.32044354	-75.08171	1	1	1	3585
9	9	160	0.094734475	0.09473447	0.1484985	0.15745254	-93.09	1	1	2	3584
9	9	158	0.19025749	0.19025749	0.2982331	0.3162157	-75.548836	1	1	2	3583
9	9	156	0.12202464	0.12202464	0.19127649	0.20280991	-88.07862	1	1	2	3582
9	9	154	0.14176941	0.14176941	0.22222687	0.2356265	-84.452835	1	1	2	3581
9	9	152	0.16673264	0.16673264	0.26135734	0.27711642	-79.86877	1	1	2	3580
9	9	150	0.05964075	0.059640754	0.09348828	0.099125355	-99.534355	1	1	2	3579
9	9	148	0.09090939	0.09090939	0.1425026	0.1510951	-93.792404	1	1	2	3578
