assay.run.id	plate.order	well	response	bkgrnd.sub	norm	norm.pos	p.enhance	type
1	1	82	0.40201065	0.40141064	0.60113746	0.6741865	-36.60176	unknown
1	2	82	0.2653616	0.2642616	0.4256691	0.45966533	-75.581116	unknown
1	1	70	0.093840264	0.09324026	0.1396331	0.15660106	-94.747116	unknown
1	2	70	0.5485317	0.5474317	0.88179576	0.95222074	-6.6832833	unknown
1	1	58	0.0472201	0.0466201	0.06981651	0.07830047	-103.54338	unknown
1	2	58	0.30098936	0.29988936	0.48305783	0.52163744	-66.91257	unknown
1	1	46	0.1732443	0.1726443	0.2585456	0.28996354	-79.76523	unknown
1	2	46	0.107087165	0.10598716	0.17072272	0.18435757	-114.09071	unknown
1	1	34	0.06706028	0.066460274	0.09952841	0.11162291	-99.79995	unknown
1	2	34	0.28097892	0.2798789	0.45082527	0.4868306	-71.78129	unknown
1	1	22	0.15338829	0.1527883	0.22881	0.25661454	-83.51164	unknown
1	2	22	0.14826064	0.14716063	0.23704441	0.25597605	-104.07284	unknown
1	1	10	0.3348717	0.3342717	0.5005927	0.5614238	-49.26949	unknown
1	2	10	0.35537004	0.35427004	0.5706535	0.616229	-53.681255	unknown
1	1	93	0.622	0.6214	0.9305852	1.0436682	4.905659	positive
1	2	93	0.519	0.5179	0.8342265	0.9008523	-13.868616	positive
1	1	81	0.09353579	0.092935786	0.13917714	0.15608968	-94.804565	unknown
1	2	81	0.48249587	0.48139587	0.7754261	0.83735585	-22.750397	unknown
1	1	69	0.22135481	0.22075482	0.3305941	0.37076724	-70.68777	unknown
1	2	69	0.27681676	0.27571675	0.4441209	0.4795908	-72.793976	unknown
1	1	57	0.25326663	0.25266662	0.37838402	0.42436454	-64.66667	unknown
1	2	57	0.14464793	0.14354792	0.2312251	0.249692	-104.95184	unknown
1	1	45	0.1075644	0.106964394	0.16018586	0.17965132	-92.15766	unknown
1	2	45	0.27579683	0.27469683	0.44247803	0.4778167	-73.04214	unknown
1	1	33	0.2686846	0.2680846	0.4014734	0.45025966	-61.75762	unknown
1	2	33	0.028152034	0.027052034	0.04357506	0.0470552	-133.29634	unknown
1	1	21	0.21789627	0.21729627	0.32541472	0.36495847	-71.340324	unknown
1	2	21	0.17023663	0.16913663	0.27244306	0.29420182	-98.72588	unknown
1	1	9	0.40141687	0.40081686	0.6002483	0.6731892	-36.7138	unknown
1	2	9	0.5514983	0.5503983	0.8865743	0.9573809	-5.961487	unknown
1	1	92	0.20795579	0.2073558	0.31052822	0.34826303	-73.21589	unknown
1	2	92	0.2592166	0.2581166	0.41577083	0.44897652	-77.076256	unknown
1	1	80	0.56060386	0.5600039	0.8386407	0.9405507	-6.678515	unknown
1	2	80	0.19741501	0.196315	0.31622162	0.3414768	-92.11314	unknown
1	1	68	0.20791954	0.20731954	0.31047395	0.3482021	-73.222725	unknown
1	2	68	0.031436875	0.030336875	0.04886624	0.05276896	-132.49712	unknown
1	1	56	0.19603682	0.19543682	0.2926788	0.32824457	-75.46475	unknown
1	2	56	0.07141503	0.07031503	0.11326252	0.12230828	-122.770065	unknown
1	1	44	0.16259286	0.16199286	0.2425944	0.272074	-81.77493	unknown
1	2	44	0.17186916	0.17076916	0.2750727	0.2970415	-98.328674	unknown
1	1	32	0.07929251	0.07869251	0.11784694	0.13216747	-97.49198	unknown
1	2	32	0.1292257	0.1281257	0.20638318	0.22286606	-108.70421	unknown
1	1	20	0.5596988	0.55909884	0.83728534	0.93903065	-6.8492765	unknown
1	2	20	0.23671614	0.23561613	0.37952736	0.40983847	-82.55082	unknown
1	1	8	0.1260431	0.1254431	0.18785886	0.2106871	-88.67111	unknown
1	2	8	0.23764843	0.23654842	0.38102907	0.41146013	-82.32398	unknown
1	1	91	0.2032027	0.2026027	0.30341017	0.34027997	-74.1127	unknown
1	2	91	0.36316237	0.36206236	0.5832053	0.6297832	-51.785313	unknown
1	1	79	0.12993222	0.12933223	0.19368307	0.21721905	-87.93732	unknown
1	2	79	0.057040706	0.055940706	0.09010855	0.097305104	-126.26747	unknown
1	1	67	0.3617252	0.3611252	0.54080755	0.6065254	-44.20279	unknown
1	2	67	0.14019692	0.13909692	0.22405548	0.24194977	-106.03481	unknown
1	1	55	0.45540562	0.4548056	0.6810998	0.7638657	-26.527239	unknown
1	2	55	0.17136134	0.17026134	0.2742547	0.2961582	-98.45223	unknown
1	1	43	0.51256263	0.51196265	0.766696	0.85986334	-15.742897	unknown
1	2	43	0.4626463	0.4615463	0.74345267	0.80282885	-27.579975	unknown
1	1	31	0.5827913	0.58219135	0.87186784	0.9778155	-2.4921997	unknown
1	2	31	0.3122514	0.3111514	0.50119853	0.541227	-64.17242	unknown
1	1	19	0.50052196	0.49992195	0.7486643	0.8396405	-18.014723	unknown
1	2	19	0.14236483	0.14126483	0.22754753	0.2457207	-105.50734	unknown
1	1	7	0.37032995	0.36972994	0.55369365	0.6209774	-42.579254	unknown
1	2	7	0.36550763	0.36440763	0.586983	0.6338626	-51.21469	unknown
1	1	90	0.16316748	0.16256748	0.24345493	0.2730391	-81.66651	unknown
1	2	90	0.20208414	0.20098414	0.3237426	0.34959844	-90.9771	unknown
1	1	78	0.21150278	0.21090278	0.31584007	0.35422033	-72.546646	unknown
1	2	78	0.09923113	0.09813113	0.15806833	0.17069252	-116.00216	unknown
1	1	66	0.17993094	0.17933095	0.26855928	0.30119407	-78.50359	unknown
1	2	66	0.38566813	0.38456813	0.61945724	0.6689305	-46.30946	unknown
1	1	54	0.22248076	0.22188076	0.33228028	0.3726583	-70.47533	unknown
1	2	54	0.22547927	0.22437927	0.3614272	0.3902927	-85.28485	unknown
1	1	42	0.1859252	0.1853252	0.27753603	0.31126168	-77.372604	unknown
1	2	42	0.611679	0.610579	0.98351264	1.0620612	8.681025	unknown
1	1	30	0.6578031	0.65720314	0.9842026	1.103801	11.660969	unknown
1	2	30	0.13717215	0.13607214	0.21918322	0.23668838	-106.77077	unknown
1	1	18	0.07361464	0.07301464	0.109343976	0.122631244	-98.56328	unknown
1	2	18	0.22570519	0.22460519	0.36179107	0.39068568	-85.22988	unknown
1	1	6	0.5035611	0.5029611	0.75321555	0.84474486	-17.441303	unknown
1	2	6	0.26199958	0.26089957	0.4202536	0.4538173	-76.39913	unknown
1	1	89	0.119384564	0.11878456	0.17788729	0.19950381	-89.92744	unknown
1	2	89	0.067335494	0.06623549	0.106691256	0.1152122	-123.76266	unknown
1	1	77	0.05627405	0.05567405	0.08337536	0.09350697	-101.83508	unknown
1	2	77	0.26671645	0.26561645	0.42785147	0.462022	-75.25147	unknown
1	1	65	0.1128164	0.1122164	0.16805106	0.1884723	-91.16672	unknown
1	2	65	0.26017308	0.25907308	0.4173115	0.45064026	-76.84354	unknown
1	1	53	0.10790658	0.10730658	0.1606983	0.18022604	-92.0931	unknown
1	2	53	0.032436475	0.031336475	0.05047638	0.054507695	-132.2539	unknown
1	1	41	0.35395983	0.35335982	0.5291784	0.5934831	-45.667953	unknown
1	2	41	0.38623142	0.38513142	0.6203646	0.66991025	-46.172405	unknown
1	1	29	0.21571545	0.21511546	0.3221488	0.3612957	-71.7518	unknown
1	2	29	0.2750919	0.27399188	0.4413425	0.4765905	-73.21365	unknown
1	1	17	0.328186	0.327586	0.49058047	0.55019486	-50.53094	unknown
1	2	17	0.48934248	0.48824248	0.78645456	0.84926504	-21.084557	unknown
1	1	5	0.6594127	0.6588127	0.9866131	1.1065043	11.96466	unknown
1	2	5	0.30841926	0.30731925	0.4950258	0.5345612	-65.104805	unknown
1	1	88	0.41250226	0.41190225	0.6168493	0.6918076	-34.622215	unknown
1	2	88	0.3085828	0.3074828	0.49528927	0.5348457	-65.06501	unknown
1	1	76	0.25772625	0.25712624	0.3850626	0.43185464	-63.825233	unknown
1	2	76	0.25338304	0.25228304	0.4063742	0.43882942	-78.49561	unknown
1	1	64	0.6683518	0.66775185	1	1.121518	13.651292	unknown
1	2	64	0.27018902	0.269089	0.43344504	0.4680623	-74.40657	unknown
1	1	52	0.06792876	0.06732876	0.10082902	0.11308157	-99.636086	unknown
1	2	52	0.17833683	0.17723683	0.28549075	0.30829158	-96.75503	unknown
1	1	40	0.12363057	0.123030566	0.18424594	0.20663516	-89.126305	unknown
1	2	40	0.36572814	0.36462814	0.5873382	0.6342462	-51.161037	unknown
1	1	28	0.13246933	0.13186933	0.19748254	0.22148024	-87.45862	unknown
1	2	28	0.10148824	0.100388244	0.16170405	0.17461862	-115.45299	unknown
1	1	16	0.34274855	0.34214854	0.51238877	0.57465327	-47.78329	unknown
1	2	16	0.30247456	0.30137455	0.48545015	0.5242208	-66.5512	unknown
1	1	4	0.19814283	0.19754283	0.2958327	0.33178172	-75.06739	unknown
1	2	4	0.3486365	0.3475365	0.55980724	0.60451645	-55.319588	unknown
1	1	87	0.20220219	0.20160219	0.30191183	0.3385996	-74.301476	unknown
1	2	87	0.23119397	0.23009397	0.37063235	0.40023303	-83.89441	unknown
1	1	75	0.30557695	0.30497694	0.456722	0.512222	-54.7968	unknown
1	2	75	0.24881606	0.24771605	0.39901775	0.43088546	-79.6068	unknown
1	1	63	0.18658355	0.18598355	0.27852196	0.3123674	-77.24838	unknown
1	2	63	0.115360744	0.11426075	0.1840497	0.1987489	-112.07768	unknown
1	1	51	0.1661866	0.1655866	0.24797626	0.27810985	-81.09687	unknown
1	2	51	0.2962056	0.2951056	0.47535223	0.5133164	-68.07649	unknown
1	1	39	0.30037436	0.29977435	0.4489308	0.503484	-55.778423	unknown
1	2	39	0.15331554	0.15221554	0.24518679	0.26476872	-102.84293	unknown
1	1	27	0.6059121	0.6053121	0.9064926	1.0166478	1.8702083	unknown
1	2	27	0.09514677	0.09404677	0.15148929	0.16358805	-116.99592	unknown
1	1	15	0.1081712	0.1075712	0.16109458	0.18067048	-92.04317	unknown
1	2	15	0.42206052	0.42096052	0.67807764	0.7322326	-37.454865	unknown
1	1	3	0.12343795	0.122837946	0.18395749	0.20631164	-89.16265	unknown
1	2	3	0.34284654	0.34174654	0.55048084	0.59444517	-56.728336	unknown
1	1	86	0.25445765	0.25385764	0.38016766	0.4263649	-64.44195	unknown
1	2	86	0.1587381	0.1576381	0.2539214	0.27420092	-101.523575	unknown
1	1	74	0.15949379	0.1588938	0.23795335	0.26686898	-82.359665	unknown
1	2	74	0.11907643	0.11797643	0.19003488	0.20521209	-111.17362	unknown
1	1	62	0.6358702	0.63527024	0.95135677	1.0669638	7.5226855	unknown
1	2	62	0.060063753	0.058963753	0.094978034	0.10256349	-125.53194	unknown
1	1	50	0.5324538	0.5318538	0.7964842	0.8932714	-11.989851	unknown
1	2	50	0.25184923	0.25074923	0.40390354	0.4361615	-78.8688	unknown
1	1	38	0.03667838	0.036078382	0.054029625	0.0605952	-105.53238	unknown
1	2	38	0.13786891	0.1367689	0.22030556	0.23790035	-106.60124	unknown
1	1	26	0.29403606	0.29343605	0.4394388	0.49283853	-56.974327	unknown
1	2	26	0.1236499	0.12254991	0.19740176	0.21316734	-110.06085	unknown
1	1	14	0.1477281	0.1471281	0.2203335	0.247108	-84.579605	unknown
1	2	14	0.4048151	0.4037151	0.65029895	0.70223534	-41.650826	unknown
1	1	2	0.23584749	0.2352475	0.35229778	0.3951083	-67.9533	unknown
1	2	2	0.34355363	0.34245363	0.55161977	0.5956751	-56.556293	unknown
1	1	85	0.058033764	0.057433765	0.08601064	0.09646249	-101.50307	unknown
1	2	85	0.42977434	0.42867434	0.690503	0.7456503	-35.57802	unknown
1	1	73	0.07252271	0.071922705	0.10770874	0.12079729	-98.7693	unknown
1	2	73	0.27563974	0.27453974	0.44222498	0.47754347	-73.08035	unknown
1	1	61	0.32030314	0.31970313	0.47877538	0.53695524	-52.018272	unknown
1	2	61	0.13148996	0.13038996	0.21003044	0.2268046	-108.1533	unknown
1	1	49	0.31307304	0.31247303	0.46794787	0.524812	-53.382442	unknown
1	2	49	0.41323483	0.41213483	0.66386133	0.7168809	-39.602234	unknown
1	1	37	0.06030232	0.059702322	0.08940795	0.100272626	-101.075035	unknown
1	2	37	0.44614476	0.44504476	0.7168722	0.7741255	-31.59495	unknown
1	1	25	0.018296065	0.017696064	0.02650096	0.029721305	-109.00074	unknown
1	2	25	0.35110086	0.35000086	0.5637768	0.60880303	-54.719986	unknown
1	1	13	0.036805797	0.0362058	0.054220438	0.060809202	-105.50834	unknown
1	2	13	0.15360504	0.15250504	0.24565311	0.2652723	-102.7725	unknown
1	1	1	0.25352514	0.25292513	0.37877116	0.4247987	-64.6179	unknown
1	2	1	0.3819098	0.38080978	0.6134034	0.6623931	-47.223896	unknown
