assay.run.id	plate.order	well	response	bkgrnd.sub	norm	norm.pos	p.enhance	type
2	2	18	0.05011433	0.04601433	0.06617163	0.07921214	-104.06336	unknown
2	1	18	0.31620795	0.31560794	0.48605472	0.5755068	-54.012077	unknown
2	2	6	0.46569467	0.46159467	0.66380346	0.79461986	-23.211151	unknown
2	1	6	0.26302794	0.26242793	0.4041544	0.4785338	-66.35083	unknown
2	2	89	0.19939883	0.19529884	0.28085256	0.33620045	-75.019684	unknown
2	1	89	0.30050918	0.29990917	0.4618777	0.54688036	-57.65448	unknown
2	2	77	0.07653094	0.07243094	0.10416045	0.124687456	-98.92394	unknown
2	1	77	0.21575701	0.21515702	0.3313544	0.39233592	-77.31856	unknown
2	2	65	0.10536678	0.10126678	0.14562829	0.1743274	-93.31386	unknown
2	1	65	0.14162485	0.14102486	0.21718654	0.2571569	-94.51859	unknown
2	2	53	0.39271176	0.38861176	0.5588493	0.6689822	-37.41016	unknown
2	1	53	0.12147115	0.12087115	0.18614866	0.22040692	-99.194626	unknown
2	2	41	0.10747203	0.10337203	0.14865577	0.17795151	-92.904274	unknown
2	1	41	0.14976878	0.14916879	0.22972867	0.27200726	-92.62905	unknown
2	2	29	0.39402983	0.38992983	0.5607447	0.67125124	-37.15373	unknown
2	1	29	0.30402467	0.30342466	0.46729177	0.5532908	-56.838825	unknown
2	2	17	0.16514866	0.16104867	0.23159856	0.27723992	-81.683136	unknown
2	1	17	0.24436483	0.24376483	0.3754121	0.44450188	-70.681015	unknown
2	2	5	0.15161155	0.14751156	0.2121313	0.25393623	-84.31682	unknown
2	1	5	0.12571251	0.12511252	0.1926806	0.22814098	-98.210556	unknown
2	2	88	0.34565875	0.34155875	0.49118394	0.58798206	-46.564445	unknown
2	1	88	0.2630741	0.2624741	0.4042255	0.478618	-66.34012	unknown
2	2	76	0.38382354	0.37972355	0.5460674	0.65368146	-39.139385	unknown
2	1	76	0.032341834	0.031741835	0.048884284	0.057880808	-119.87428	unknown
2	2	64	0.17600031	0.17190032	0.24720395	0.29592067	-79.57192	unknown
2	1	64	0.32715663	0.32655662	0.50291634	0.5954716	-51.47178	unknown
2	2	52	0.39296886	0.38886887	0.559219	0.66942483	-37.36014	unknown
2	1	52	0.35674495	0.35614493	0.5484841	0.6494255	-44.60674	unknown
2	2	40	0.18551834	0.18141834	0.2608915	0.31230563	-77.72017	unknown
2	1	40	0.34129453	0.34069452	0.52468956	0.6212519	-48.191525	unknown
2	2	28	0.2721116	0.2680116	0.3854183	0.46137306	-60.87323	unknown
2	1	28	0.26810944	0.26750943	0.4119802	0.48779985	-65.17182	unknown
2	2	16	0.04012473	0.03602473	0.05180593	0.062015373	-106.00687	unknown
2	1	16	0.2718185	0.27121848	0.41769236	0.49456325	-64.31126	unknown
2	2	4	0.26837632	0.26427633	0.38004673	0.4549429	-61.599937	unknown
2	1	4	0.16752338	0.16692339	0.2570718	0.30438253	-88.50966	unknown
2	2	87	0.35019785	0.34609786	0.49771145	0.5957959	-45.68135	unknown
2	1	87	0.28598645	0.28538644	0.43951187	0.5203984	-61.024025	unknown
2	2	75	0.6197185	0.61561847	0.88529986	1.0597668	6.754575	unknown
2	1	75	0.18197306	0.18137306	0.27932513	0.33073133	-85.15707	unknown
2	2	63	0.27495956	0.27085957	0.38951385	0.46627572	-60.31915	unknown
2	1	63	0.44892538	0.44832537	0.69044733	0.81751525	-23.21917	unknown
2	2	51	0.23554406	0.23144406	0.33283177	0.39842325	-67.98753	unknown
2	1	51	0.1266467	0.1260467	0.1941193	0.22984445	-97.993805	unknown
2	2	39	0.30276844	0.29866844	0.42950484	0.51414776	-54.908863	unknown
2	1	39	0.23949915	0.23889916	0.3679187	0.4356294	-71.809944	unknown
2	2	27	0.31955045	0.31545046	0.4536385	0.5430375	-51.64388	unknown
2	1	27	0.24557751	0.24497752	0.37727973	0.4467132	-70.39965	unknown
2	2	15	0.07972968	0.07562968	0.108760454	0.130194	-98.30162	unknown
2	1	15	0.21015257	0.20955257	0.32272324	0.3821163	-78.6189	unknown
2	2	3	0.26810646	0.26400647	0.37965864	0.45447835	-61.65244	unknown
2	1	3	0.31167385	0.31107384	0.47907194	0.567239	-55.06407	unknown
2	2	86	0.42333844	0.41923845	0.60289246	0.721705	-31.451662	unknown
2	1	86	0.21331207	0.21271208	0.32758906	0.3878776	-77.885826	unknown
2	2	74	0.30631605	0.30221605	0.43460655	0.52025485	-54.218666	unknown
2	1	74	0.29545373	0.29485372	0.45409203	0.5376618	-58.827442	unknown
2	2	62	0.47431612	0.47021613	0.6762017	0.8094614	-21.533825	unknown
2	1	62	0.5020442	0.5014442	0.77225345	0.91437674	-10.894616	unknown
2	2	50	0.19881147	0.19471148	0.2800079	0.3351893	-75.13396	unknown
2	1	50	0.110115714	0.10951571	0.16866061	0.19970043	-101.8293	unknown
2	2	38	0.37454847	0.37044847	0.53272927	0.63771474	-40.943874	unknown
2	1	38	0.3283294	0.3277294	0.5047225	0.5976102	-51.199673	unknown
2	2	26	0.04884907	0.04474907	0.0643521	0.077034034	-104.30952	unknown
2	1	26	0.16493946	0.16433947	0.2530924	0.2996708	-89.10918	unknown
2	2	14	0.14824747	0.14414747	0.20729353	0.24814507	-84.97131	unknown
2	1	14	0.15269181	0.15209182	0.2342303	0.27733737	-91.95086	unknown
2	2	2	0.18280691	0.17870691	0.25699228	0.307638	-78.24768	unknown
2	1	2	0.012218941	0.011618941	0.017893849	0.021186981	-124.54317	unknown
2	2	85	0.19796874	0.19386874	0.278796	0.3337386	-75.29791	unknown
2	1	85	0.1689848	0.1683848	0.25932246	0.30704743	-88.17058	unknown
2	2	73	0.05087123	0.046771232	0.0672601	0.08051512	-103.91611	unknown
2	1	73	0.004724825	0.004124825	0.0063524717	0.0075215623	-126.281944	unknown
2	2	61	0.1385545	0.1344545	0.19335441	0.23145895	-86.8571	unknown
2	1	61	0.28973678	0.28913677	0.4452876	0.527237	-60.15388	unknown
2	2	49	0.22852373	0.22442374	0.32273608	0.386338	-69.353355	unknown
2	1	49	0.20860296	0.20800297	0.32033676	0.3792906	-78.97843	unknown
2	2	37	0.4026987	0.3985987	0.57321113	0.6861744	-35.46718	unknown
2	1	37	0.24488716	0.24428716	0.37621653	0.44545433	-70.55982	unknown
2	2	25	0.10349684	0.09939684	0.1429392	0.17110837	-93.67766	unknown
2	1	25	0.40695482	0.4063548	0.62581027	0.74098253	-32.957115	unknown
2	2	13	0.13709502	0.13299502	0.19125558	0.2289465	-87.141045	unknown
2	1	13	0.12041571	0.11981571	0.18452321	0.21848233	-99.439514	unknown
2	2	1	0.34506565	0.34096566	0.49033102	0.58696103	-46.679832	unknown
2	1	1	0.46229511	0.4616951	0.7110375	0.8418948	-20.117142	unknown
