assay.run.id	plate.order	well	response	bkgrnd.sub	norm	norm.pos	p.enhance	type
15	2	239	0.08842386	0.08842386	0.15610161	0.15199633	-103.639946	unknown
15	1	239	0.32129577	0.32129577	0.598533	0.5596269	-49.659557	unknown
15	3	215	0.22569798	0.22569798	0.4389006	0.39770567	-72.569435	unknown
15	2	215	0.12774701	0.12774701	0.22552188	0.21959092	-95.37878	unknown
15	1	215	0.2463514	0.2463514	0.4589212	0.4290902	-64.37978	unknown
15	3	191	0.057606615	0.057606615	0.11202394	0.10150945	-108.25762	unknown
15	2	191	0.027145846	0.027145846	0.0479227	0.04666239	-116.51348	unknown
15	1	191	0.09796077	0.09796077	0.18248841	0.17062621	-93.52599	unknown
15	3	167	0.25784463	0.25784463	0.5014142	0.45435175	-65.74424	unknown
15	2	167	0.3696582	0.3696582	0.65258676	0.6354245	-44.5571	unknown
15	1	167	0.29335517	0.29335517	0.5464832	0.51096046	-55.147522	unknown
15	3	143	0.1708987	0.1708987	0.33233592	0.30114308	-84.204094	unknown
15	2	143	0.1501005	0.1501005	0.26498425	0.25801548	-90.68267	unknown
15	1	143	0.13768253	0.13768253	0.25648496	0.2398128	-85.72403	unknown
15	3	119	0.14789717	0.14789717	0.28760627	0.26061174	-89.08765	unknown
15	2	119	0.37436846	0.37436846	0.66090214	0.6435212	-43.56755	unknown
15	1	119	0.2786884	0.2786884	0.5191609	0.48541415	-58.0283	unknown
15	3	95	0.2598463	0.2598463	0.50530666	0.45787895	-65.31926	unknown
15	2	95	0.12571952	0.12571952	0.22194257	0.21610574	-95.804726	unknown
15	1	95	0.2982388	0.2982388	0.5555808	0.5194667	-54.1883	unknown
15	3	71	0.26325193	0.26325193	0.5119294	0.46388006	-64.59619	unknown
15	2	71	0.12900494	0.12900494	0.2277426	0.22175322	-95.11451	unknown
15	1	71	0.3528855	0.3528855	0.65738064	0.6146493	-43.454845	unknown
15	3	47	0.19106889	0.19106889	0.3715596	0.33668527	-79.92168	unknown
15	2	47	0.2615667	0.2615667	0.4617643	0.44962046	-67.265396	unknown
15	1	47	0.17667176	0.17667176	0.3291169	0.30772352	-78.06594	unknown
15	3	23	0.26566717	0.26566717	0.5166262	0.46813598	-64.083405	unknown
15	2	23	0.46497092	0.46497092	0.82084984	0.7992624	-24.53342	unknown
15	1	23	0.22760917	0.22760917	0.42400682	0.39644533	-68.06105	unknown
15	3	382	0.006	0.006	0.011667821	0.010572688	-119.21444	negative
15	2	382	0.026	0.026	0.04589985	0.04469274	-116.7542	negative
15	1	382	0.004	0.004	0.0074514896	0.0069671245	-111.98134	negative
15	3	358	0.030583614	0.030583614	0.05947402	0.05389183	-113.99499	unknown
15	2	358	0.04522309	0.04522309	0.079835884	0.077736296	-112.71574	unknown
15	1	358	0.104675665	0.104675665	0.1949974	0.18232208	-92.207085	unknown
15	3	334	0.2295997	0.2295997	0.44648802	0.40458098	-71.74104	unknown
15	2	334	0.38403946	0.38403946	0.6779751	0.66014516	-41.535828	unknown
15	1	334	0.22891738	0.22891738	0.42644385	0.39872393	-67.8041	unknown
15	3	310	0.018725622	0.018725622	0.036414534	0.03299669	-116.5126	unknown
15	2	310	0.15015393	0.15015393	0.26507857	0.25810733	-90.67144	unknown
15	1	310	0.23211956	0.23211956	0.4324091	0.40430143	-67.17514	unknown
15	3	286	0.19310603	0.19310603	0.3755211	0.34027493	-79.48917	unknown
15	2	286	0.11847442	0.11847442	0.20915222	0.20365177	-97.326805	unknown
15	1	286	0.116363585	0.116363585	0.2167705	0.20267989	-89.9114	unknown
15	3	262	0.45658478	0.45658478	0.8878916	0.8045547	-23.54888	unknown
15	2	262	0.21396042	0.21396042	0.3777212	0.36778757	-77.266716	unknown
15	1	262	0.2306874	0.2306874	0.42974114	0.40180692	-67.45644	unknown
15	3	238	0.2977805	0.2977805	0.5790749	0.52472335	-57.265285	unknown
15	2	238	0.14818338	0.14818338	0.2615998	0.25472003	-91.08543	unknown
15	1	238	0.17864121	0.17864121	0.33278576	0.31115386	-77.679115	unknown
15	3	214	0.2517203	0.2517203	0.48950458	0.44356	-67.04452	unknown
15	2	214	0.22122015	0.22122015	0.39053738	0.3802667	-75.74156	unknown
15	1	214	0.2965222	0.2965222	0.552383	0.51647675	-54.52547	unknown
15	3	190	0.09754156	0.09754156	0.18968292	0.17187941	-99.77886	unknown
15	2	190	0.25741792	0.25741792	0.45444015	0.4424889	-68.13699	unknown
15	1	190	0.07118224	0.07118224	0.13260342	0.12398388	-98.78571	unknown
15	3	166	0.16810226	0.16810226	0.32689786	0.29621544	-84.79782	unknown
15	2	166	0.048977446	0.048977446	0.08646375	0.084189855	-111.92701	unknown
15	1	166	0.09385314	0.09385314	0.17483641	0.16347161	-94.3328	unknown
15	3	142	0.31348753	0.31348753	0.6096194	0.55240095	-53.93046	unknown
15	2	142	0.3695615	0.3695615	0.65241605	0.63525826	-44.577415	unknown
15	1	142	0.04556907	0.04556907	0.08488936	0.07937134	-103.816536	unknown
15	3	118	0.25507316	0.25507316	0.49602467	0.44946814	-66.332664	unknown
15	2	118	0.06773525	0.06773525	0.11957837	0.1164336	-107.98629	unknown
15	1	118	0.20148264	0.20148264	0.37533644	0.35093862	-73.1927	unknown
15	3	94	0.032698188	0.032698188	0.0635861	0.05761795	-113.546036	unknown
15	2	94	0.15238334	0.15238334	0.26901433	0.26193956	-90.20308	unknown
15	1	94	0.084118634	0.084118634	0.15670228	0.14651623	-96.244804	unknown
15	3	70	0.03295641	0.03295641	0.06408825	0.05807297	-113.49121	unknown
15	2	70	0.17234981	0.17234981	0.3042627	0.29626095	-86.008446	unknown
15	1	70	0.054986313	0.054986313	0.10243248	0.095774114	-101.96684	unknown
15	3	46	0.29785737	0.29785737	0.5792244	0.52485883	-57.248966	unknown
15	2	46	0.20622675	0.20622675	0.36406833	0.35449377	-78.89144	unknown
15	1	46	0.20573781	0.20573781	0.38326326	0.35835022	-72.356926	unknown
15	3	22	0.1011722	0.1011722	0.19674319	0.178277	-99.008026	unknown
15	2	22	0.26867288	0.26867288	0.4743094	0.46183565	-65.77251	unknown
15	1	22	0.07032944	0.07032944	0.13101476	0.12249849	-98.95322	unknown
15	3	381	0.177	0.177	0.34420073	0.31189427	-82.90871	negative
15	2	381	0.11	0.11	0.19419166	0.18908466	-99.10714	negative
15	1	381	0.159	0.159	0.29619667	0.27694318	-81.53695	negative
15	3	357	0.08610027	0.08610027	0.16743375	0.15171854	-102.20801	unknown
15	2	357	0.077471785	0.077471785	0.13676704	0.13317023	-105.9408	unknown
15	1	357	0.058795925	0.058795925	0.1095293	0.10240962	-101.218575	unknown
15	3	333	0.14645562	0.14645562	0.28480297	0.25807157	-89.393715	unknown
15	2	333	0.18694581	0.18694581	0.33003017	0.32135078	-82.942055	unknown
15	1	333	0.10863376	0.10863376	0.20237082	0.18921621	-91.42966	unknown
15	3	309	0.013883964	0.013883964	0.026999269	0.024465134	-117.54056	unknown
15	2	309	0.39474308	0.39474308	0.6968711	0.6785442	-39.287167	unknown
15	1	309	0.06647468	0.06647468	0.12383384	0.11578434	-99.71035	unknown
15	3	285	0.18484242	0.18484242	0.35945138	0.32571352	-81.243645	unknown
15	2	285	0.065405965	0.065405965	0.115466304	0.11242968	-108.47564	unknown
15	1	285	0.2950777	0.2950777	0.5496921	0.5139608	-54.80919	unknown
15	3	261	0.22925872	0.22925872	0.44582495	0.4039801	-71.81344	unknown
15	2	261	0.23765291	0.23765291	0.4195474	0.4085138	-72.28931	unknown
15	1	261	0.021122197	0.021122197	0.039347954	0.03679024	-108.61828	unknown
15	3	237	0.19090086	0.19090086	0.37123284	0.33638918	-79.95735	unknown
15	2	237	0.15233451	0.15233451	0.2689281	0.26185563	-90.21334	unknown
15	1	237	0.15265104	0.15265104	0.2843694	0.2658847	-82.78398	unknown
15	3	213	0.24619076	0.24619076	0.4787516	0.4338163	-68.21852	unknown
15	2	213	0.12773556	0.12773556	0.22550164	0.21957122	-95.38119	unknown
15	1	213	0.05720762	0.05720762	0.10657049	0.09964315	-101.53054	unknown
15	3	189	0.22864121	0.22864121	0.44462413	0.402892	-71.94454	unknown
15	2	189	0.19898364	0.19898364	0.3512815	0.34204322	-80.4131	unknown
15	1	189	0.079161696	0.079161696	0.14746813	0.13788234	-97.21842	unknown
15	3	165	0.19238164	0.19238164	0.3741124	0.33899847	-79.64297	unknown
15	2	165	0.14317505	0.14317505	0.2527582	0.24611096	-92.137596	unknown
15	1	165	0.19452159	0.19452159	0.36236888	0.33881402	-74.55996	unknown
15	3	141	0.18201226	0.18201226	0.35394773	0.32072645	-81.84453	unknown
15	2	141	0.058674105	0.058674105	0.103582025	0.100857936	-109.88989	unknown
15	1	141	0.2600603	0.2600603	0.48445913	0.45296812	-61.687145	unknown
15	3	117	0.10326738	0.10326738	0.20081754	0.18196894	-98.56319	unknown
15	2	117	0.17085715	0.17085715	0.30162758	0.29369515	-86.32203	unknown
15	1	117	0.16340874	0.16340874	0.30440962	0.28462225	-80.671005	unknown
15	3	93	0.22341563	0.22341563	0.43446225	0.3936839	-73.05401	unknown
15	2	93	0.07482157	0.07482157	0.13208841	0.12861465	-106.49757	unknown
15	1	93	0.23190719	0.23190719	0.43201348	0.40393153	-67.21685	unknown
15	3	69	0.47172713	0.47172713	0.91733795	0.83123726	-20.333942	unknown
15	2	69	0.1491129	0.1491129	0.26324075	0.25631782	-90.890144	unknown
15	1	69	0.10240459	0.10240459	0.19076666	0.17836636	-92.65316	unknown
15	3	45	0.1760703	0.1760703	0.3423928	0.31025603	-83.106094	unknown
15	2	45	0.0730528	0.0730528	0.12896587	0.12557422	-106.869156	unknown
15	1	45	0.019091299	0.019091299	0.03556465	0.03325286	-109.01717	unknown
15	3	21	0.088610694	0.088610694	0.17231561	0.15614219	-101.67501	unknown
15	2	21	0.24225824	0.24225824	0.42767757	0.41643015	-71.3218	unknown
15	1	21	0.02545534	0.02545534	0.047420047	0.04433763	-107.76718	unknown
15	3	380	0.536	0.536	1.0423254	0.9444934	-6.687896	positive
15	2	380	0.645	0.645	1.1386694	1.1087236	13.287811	positive
15	1	380	0.506	0.506	0.94261336	0.88134116	-13.380802	positive
15	3	356	0.09107945	0.09107945	0.17711645	0.16049242	-101.150856	unknown
15	2	356	0.18664175	0.18664175	0.3294934	0.3208281	-83.005936	unknown
15	1	356	0.035793863	0.035793863	0.066679396	0.06234507	-105.736534	unknown
15	3	332	0.038071387	0.038071387	0.07403502	0.067086145	-112.40523	unknown
15	2	332	0.3023322	0.3023322	0.53373086	0.5196944	-58.70122	unknown
15	1	332	0.15482429	0.15482429	0.28841788	0.26967	-82.357124	unknown
15	3	308	0.22452825	0.22452825	0.4366259	0.3956445	-72.81778	unknown
15	2	308	0.3717643	0.3717643	0.65630484	0.63904476	-44.114643	unknown
15	1	308	0.27446923	0.27446923	0.5113011	0.47806528	-58.857014	unknown
15	3	284	0.055434924	0.055434924	0.1078008	0.097682685	-108.7187	unknown
15	2	284	0.09947374	0.09947374	0.17560883	0.17099053	-101.31854	unknown
15	1	284	0.2336342	0.2336342	0.43523067	0.40693963	-66.87764	unknown
15	3	260	0.0848177	0.0848177	0.16493963	0.1494585	-102.480316	unknown
15	2	260	0.24204956	0.24204956	0.4273092	0.41607144	-71.36564	unknown
15	1	260	0.035780527	0.035780527	0.06665455	0.06232184	-105.73916	unknown
15	3	236	0.06238126	0.06238126	0.12130889	0.10992292	-107.2439	unknown
15	2	236	0.120965965	0.120965965	0.21355076	0.20793462	-96.80337	unknown
15	1	236	0.1632761	0.1632761	0.30416253	0.28439122	-80.69706	unknown
15	3	212	0.070331044	0.070331044	0.13676834	0.123931356	-105.55604	unknown
15	2	212	0.09223572	0.09223572	0.162831	0.15854873	-102.839134	unknown
15	1	212	0.19389178	0.19389178	0.36119562	0.33771703	-74.68367	unknown
15	3	188	0.17596646	0.17596646	0.34219086	0.31007305	-83.12814	unknown
15	2	188	0.08920605	0.08920605	0.15748248	0.15334086	-103.475624	unknown
15	1	188	0.1255503	0.1255503	0.23388417	0.21868113	-88.10699	unknown
15	3	164	0.20480855	0.20480855	0.39827824	0.3608961	-77.004555	unknown
15	2	164	0.26729193	0.26729193	0.47187153	0.45946187	-66.06262	unknown
15	1	164	0.07939849	0.07939849	0.14790925	0.13829479	-97.17191	unknown
15	3	140	0.29361695	0.29361695	0.57097834	0.5173867	-58.14927	unknown
15	2	140	0.30044454	0.30044454	0.5303984	0.5164496	-59.097786	unknown
15	1	140	0.11051403	0.11051403	0.20587352	0.19249123	-91.06034	unknown
15	3	116	0.25154114	0.25154114	0.48915616	0.4432443	-67.08256	unknown
15	2	116	0.049756605	0.049756605	0.08783926	0.085529186	-111.76332	unknown
15	1	116	0.10527431	0.10527431	0.1961126	0.1833648	-92.0895	unknown
15	3	92	0.15221217	0.15221217	0.29599738	0.26821527	-88.17152	unknown
15	2	92	0.123609416	0.123609416	0.21821745	0.21247858	-96.248024	unknown
15	1	92	0.3083953	0.3083953	0.57450104	0.53715706	-52.19341	unknown
15	3	68	0.23623852	0.23623852	0.45939812	0.41627935	-70.33152	unknown
15	2	68	0.116367266	0.116367266	0.20543231	0.20002969	-97.769485	unknown
15	1	68	0.13405345	0.13405345	0.24972446	0.23349176	-86.43684	unknown
15	3	44	0.12151014	0.12151014	0.23629309	0.21411479	-94.689995	unknown
15	2	44	0.3684255	0.3684255	0.65041053	0.63330555	-44.816074	unknown
15	1	44	0.35176697	0.35176697	0.6552969	0.61270106	-43.674545	unknown
15	3	20	0.18047434	0.18047434	0.35095704	0.31801647	-82.17105	unknown
15	2	20	0.25344995	0.25344995	0.44743517	0.43566814	-68.9706	unknown
15	1	20	0.13821256	0.13821256	0.25747237	0.24073601	-85.61993	unknown
15	3	379	0.57	0.57	1.108443	1.0044053	0.5307835	positive
15	2	379	0.544	0.544	0.96036613	0.9351096	-7.9306655	positive
15	1	379	0.613	0.613	1.1419407	1.0677117	7.6356463	positive
15	3	355	0.06963388	0.06963388	0.1354126	0.12270287	-105.70406	unknown
15	2	355	0.03826646	0.03826646	0.0675548	0.06577819	-114.177216	unknown
15	1	355	0.2233541	0.2233541	0.41608018	0.38903394	-68.89681	unknown
15	3	331	0.25378773	0.25378773	0.49352497	0.44720304	-66.605576	unknown
15	2	331	0.16916597	0.16916597	0.298642	0.29078808	-86.677315	unknown
15	1	331	0.28483367	0.28483367	0.5306088	0.49611786	-56.821278	unknown
15	3	307	0.4823921	0.4823921	0.93807745	0.8500301	-18.069618	unknown
15	2	307	0.22756575	0.22756575	0.40173975	0.39117447	-74.408455	unknown
15	1	307	0.15712532	0.15712532	0.2927044	0.27367792	-81.90517	unknown
15	3	283	0.17982534	0.17982534	0.34969497	0.31687284	-82.308846	unknown
15	2	283	0.2717241	0.2717241	0.47969598	0.46708053	-65.13149	unknown
15	1	283	0.045102634	0.045102634	0.08402044	0.07855891	-103.90815	unknown
15	3	259	0.13893132	0.13893132	0.27017096	0.24481289	-90.99123	unknown
15	2	259	0.06252466	0.06252466	0.11037971	0.10747686	-109.080956	unknown
15	1	259	0.40531775	0.40531775	0.7550552	0.70597476	-33.156345	unknown
15	3	235	0.41148382	0.41148382	0.8001866	0.7250816	-33.124454	unknown
15	2	235	0.03601342	0.03601342	0.06357733	0.06190532	-114.65054	unknown
15	1	235	0.2465284	0.2465284	0.45925093	0.42939848	-64.345024	unknown
15	3	211	0.057268735	0.057268735	0.11136689	0.10091407	-108.32935	unknown
15	2	211	0.35119477	0.35119477	0.61999184	0.60368675	-48.435974	unknown
15	1	211	0.2095976	0.2095976	0.39045358	0.3650731	-71.5988	unknown
15	3	187	0.11767681	0.11767681	0.22883865	0.20736001	-95.50386	unknown
15	2	187	0.17241116	0.17241116	0.304371	0.29636642	-85.99555	unknown
15	1	187	0.13271028	0.13271028	0.2472223	0.23115224	-86.70066	unknown
15	3	163	0.3201677	0.3201677	0.62260985	0.56417215	-52.51217	unknown
15	2	163	0.42895317	0.42895317	0.75726485	0.7373497	-32.100174	unknown
15	1	163	0.10387845	0.10387845	0.19351229	0.18093352	-92.36367	unknown
15	3	139	0.46070075	0.46070075	0.89589566	0.8118075	-22.675001	unknown
15	2	139	0.32731554	0.32731554	0.5778359	0.56263953	-53.452618	unknown
15	1	139	0.15000616	0.15000616	0.2794423	0.26127788	-83.30348	unknown
15	3	115	0.2336598	0.2336598	0.45438346	0.41173533	-70.87902	unknown
15	2	115	0.30516693	0.30516693	0.5387352	0.5245671	-58.105686	unknown
15	1	115	0.10540995	0.10540995	0.19636528	0.18360105	-92.06286	unknown
15	3	91	0.13574122	0.13574122	0.26396737	0.23919158	-91.66853	unknown
15	2	91	0.33518374	0.33518374	0.5917263	0.5761646	-51.799633	unknown
15	1	91	0.11134546	0.11134546	0.20742238	0.19393942	-90.89703	unknown
15	3	67	0.10381339	0.10381339	0.20187934	0.18293108	-98.447266	unknown
15	2	67	0.5643929	0.5643929	0.99636734	0.97016406	-3.646444	unknown
15	1	67	0.22653656	0.22653656	0.42200866	0.39457706	-68.27173	unknown
15	3	43	0.11001442	0.11001442	0.21393809	0.193858	-97.1307	unknown
15	2	43	0.23244654	0.23244654	0.4103562	0.3995643	-73.38308	unknown
15	1	43	0.13991037	0.13991037	0.26063514	0.24369322	-85.286446	unknown
15	3	19	0.07867058	0.07867058	0.1529857	0.13862658	-103.78544	unknown
15	2	19	0.4046303	0.4046303	0.7143258	0.69553983	-37.21002	unknown
15	1	19	0.1457796	0.1457796	0.27156878	0.2539161	-84.133644	unknown
15	3	378	0.631	0.631	1.2270658	1.1118942	13.481949	positive
15	2	378	0.615	0.615	1.085708	1.0571551	6.9852967	positive
15	1	378	0.555	0.555	1.0338942	0.96668845	-3.7564418	positive
15	3	354	0.07184832	0.07184832	0.13971889	0.12660496	-105.2339	unknown
15	2	354	0.23236763	0.23236763	0.4102169	0.3994287	-73.39966	unknown
15	1	354	0.27791372	0.27791372	0.5177178	0.48406485	-58.18046	unknown
15	3	330	0.08522412	0.08522412	0.16572997	0.15017466	-102.39403	unknown
15	2	330	0.19550468	0.19550468	0.34513983	0.33606306	-81.143974	unknown
15	1	330	0.15861905	0.15861905	0.29548702	0.27627963	-81.61178	unknown
15	3	306	0.27977142	0.27977142	0.5440538	0.49298927	-61.08887	unknown
15	2	306	0.06358895	0.06358895	0.11225858	0.10930631	-108.85736	unknown
15	1	306	0.11798173	0.11798173	0.2197849	0.20549834	-89.59357	unknown
15	3	282	0.037667967	0.037667967	0.07325052	0.06637527	-112.490875	unknown
15	2	282	0.303035	0.303035	0.53497154	0.52090245	-58.553574	unknown
15	1	282	0.29155496	0.29155496	0.5431296	0.5078249	-55.501114	unknown
15	3	258	0.18265536	0.18265536	0.35519835	0.32185966	-81.70799	unknown
15	2	258	0.2123372	0.2123372	0.37485558	0.36499733	-77.607735	unknown
15	1	258	0.23462091	0.23462091	0.4370688	0.40865824	-66.68384	unknown
15	3	234	0.20492437	0.20492437	0.39850348	0.36110023	-76.979965	unknown
15	2	234	0.039454494	0.039454494	0.069652125	0.067820355	-113.92763	unknown
15	1	234	0.1971498	0.1971498	0.3672649	0.34339178	-74.04374	unknown
15	3	210	0.16094418	0.16094418	0.31297797	0.2836021	-86.31758	unknown
15	2	210	0.22781819	0.22781819	0.4021854	0.39160842	-74.35542	unknown
15	1	210	0.02114851	0.02114851	0.039396975	0.036836073	-108.613106	unknown
15	3	186	0.23851122	0.23851122	0.4638177	0.4202841	-69.849	unknown
15	2	186	0.11742201	0.11742201	0.20729433	0.20184273	-97.5479	unknown
15	1	186	0.21787274	0.21787274	0.4058691	0.3794866	-69.973434	unknown
15	3	162	0.036488462	0.036488462	0.070956804	0.06429685	-112.7413	unknown
15	2	162	0.50628203	0.50628203	0.8937796	0.87027425	-15.854615	unknown
15	1	162	0.17616864	0.17616864	0.32817966	0.30684718	-78.164764	unknown
15	3	138	0.16715102	0.16715102	0.32504803	0.29453924	-84.99979	unknown
15	2	138	0.06615754	0.06615754	0.116793126	0.1137216	-108.31774	unknown
15	1	138	0.13107975	0.13107975	0.24418484	0.22831221	-87.02092	unknown
15	3	114	0.19070956	0.19070956	0.37086084	0.3360521	-79.99797	unknown
15	2	114	0.17908771	0.17908771	0.31615767	0.3078431	-84.59292	unknown
15	1	114	0.239036	0.239036	0.44529352	0.41634834	-65.81665	unknown
15	3	90	0.25610244	0.25610244	0.49802625	0.45128185	-66.11413	unknown
15	2	90	0.07282835	0.07282835	0.12856963	0.1251884	-106.91631	unknown
15	1	90	0.11004276	0.11004276	0.2049956	0.19167039	-91.15291	unknown
15	3	66	0.36816308	0.36816308	0.71594346	0.64874554	-42.322063	unknown
15	2	66	0.13129094	0.13129094	0.23177825	0.22568275	-94.634254	unknown
15	1	66	0.32517815	0.32517815	0.60576534	0.56638914	-48.897	unknown
15	3	42	0.16100293	0.16100293	0.31309223	0.28370562	-86.30511	unknown
15	2	42	0.17533672	0.17533672	0.30953574	0.3013953	-85.38094	unknown
15	1	42	0.14717427	0.14717427	0.27416688	0.25634533	-83.8597	unknown
15	3	18	0.16020125	0.16020125	0.31153324	0.28229296	-86.47532	unknown
15	2	18	0.07555028	0.07555028	0.13337487	0.12986727	-106.34448	unknown
15	1	18	0.03025297	0.03025297	0.05635742	0.05269405	-106.82485	unknown
15	3	377	0.64	0.64	1.2445675	1.1277533	15.392777	positive
15	2	377	0.542	0.542	0.9568353	0.9316717	-8.350841	positive
15	1	377	0.561	0.561	1.0450714	0.9771391	-2.5779529	positive
15	3	353	0.22049649	0.22049649	0.4287856	0.38854006	-73.67378	unknown
15	2	353	0.17259827	0.17259827	0.30470133	0.29668805	-85.956245	unknown
15	1	353	0.07734252	0.07734252	0.14407924	0.13471372	-97.57574	unknown
15	3	329	0.1484487	0.1484487	0.28867882	0.26158363	-88.97055	unknown
15	2	329	0.18081242	0.18081242	0.31920242	0.31080776	-84.23058	unknown
15	1	329	0.2850927	0.2850927	0.53109133	0.49656907	-56.770397	unknown
15	3	305	0.14312881	0.14312881	0.27833354	0.25220937	-90.10004	unknown
15	2	305	0.0867074	0.0867074	0.1530714	0.14904581	-104.00055	unknown
15	1	305	0.53680545	0.53680545	1	0.93499756	-7.3301334	unknown
15	3	281	0.119349	0.119349	0.23209046	0.21030661	-95.148834	unknown
15	2	281	0.03573883	0.03573883	0.063092574	0.06143331	-114.70823	unknown
15	1	281	0.07966535	0.07966535	0.14840637	0.13875958	-97.1195	unknown
15	3	257	0.081659235	0.081659235	0.15879755	0.14389293	-103.15091	unknown
15	2	257	0.20819637	0.20819637	0.36754546	0.35787946	-78.47765	unknown
