assay.run.id	plate.order	well	response	bkgrnd.sub	norm	norm.pos	p.enhance	type
20	1	40	0.034613468	0.03251347	0.048410263	0.052449536	-114.5003	unknown
20	2	40	0.45053226	0.44653225	0.57394964	0.7225441	-40.632168	unknown
20	1	28	0.4877644	0.4856644	0.72312003	0.783456	-26.166786	unknown
20	2	28	0.37540433	0.37140432	0.47738403	0.6009779	-58.434994	unknown
20	1	16	0.49717906	0.49507907	0.73713785	0.7986434	-24.331568	unknown
20	2	16	0.6670181	0.6630181	0.8522094	1.0728449	10.667798	unknown
20	1	4	0.07742343	0.07532343	0.11215128	0.121509	-106.15527	unknown
20	2	4	0.05683904	0.05283904	0.06791659	0.08550007	-133.9244	unknown
20	1	87	0.16548148	0.16338147	0.24326351	0.263561	-88.98997	unknown
20	2	87	0.36884528	0.36484528	0.46895337	0.5903645	-59.98927	unknown
20	1	75	0.42467463	0.42257464	0.6291838	0.68168193	-38.464985	unknown
20	2	75	0.3001487	0.2961487	0.3806543	0.479205	-76.26808	unknown
20	1	63	0.40375105	0.40165105	0.5980301	0.6479288	-42.543655	unknown
20	2	63	0.10646972	0.10246972	0.1317093	0.1658086	-122.163574	unknown
20	1	51	0.19102365	0.18892364	0.281294	0.30476472	-84.01099	unknown
20	2	51	0.5630975	0.55909747	0.71863514	0.9046885	-13.957946	unknown
20	1	39	0.21776116	0.21566115	0.32110426	0.3478967	-78.798996	unknown
20	2	39	0.19901481	0.19501482	0.25066203	0.31555796	-100.23346	unknown
20	1	27	0.36241603	0.36031604	0.5364852	0.58124864	-50.601166	unknown
20	2	27	0.4186232	0.4146232	0.5329354	0.6709113	-48.193554	unknown
20	1	15	0.67372346	0.67162347	1	1.0834384	10.082543	unknown
20	2	15	0.2804872	0.2764872	0.35538244	0.4473903	-80.9272	unknown
20	1	3	0.10490712	0.10280712	0.15307255	0.16584468	-100.79783	unknown
20	2	3	0.13369153	0.12969154	0.16669883	0.20985685	-115.712906	unknown
20	1	86	0.09395571	0.09185571	0.13676669	0.14817826	-102.93261	unknown
20	2	86	0.39595565	0.39195564	0.5037997	0.63423246	-53.565014	unknown
20	1	74	0.5496512	0.5475512	0.8152652	0.8832896	-14.10308	unknown
20	2	74	0.17900674	0.17500675	0.22494467	0.2831824	-104.97471	unknown
20	1	62	0.22170272	0.21960272	0.326973	0.35425508	-78.030655	unknown
20	2	62	0.17384012	0.16984013	0.21830377	0.2748222	-106.19903	unknown
20	1	50	0.5602038	0.5581038	0.8309772	0.9003126	-12.046046	unknown
20	2	50	0.49294764	0.48894763	0.62846816	0.7911774	-30.581131	unknown
20	1	38	0.47117513	0.46907514	0.6984198	0.75669485	-29.40056	unknown
20	2	38	0.56835496	0.56435496	0.7253929	0.9131957	-12.712095	unknown
20	1	26	0.30830485	0.30620486	0.45591745	0.49395844	-61.149155	unknown
20	2	26	0.48671773	0.48271772	0.62046057	0.78109664	-32.05741	unknown
20	1	14	0.51483893	0.51273894	0.76343215	0.8271317	-20.889097	unknown
20	2	14	0.28688672	0.2828867	0.36360806	0.4577455	-79.41073	unknown
20	1	2	0.3367647	0.3346647	0.49829215	0.53986883	-55.601425	unknown
20	2	2	0.22449267	0.22049268	0.28340995	0.35678425	-94.19605	unknown
20	1	85	0.38850087	0.38640088	0.57532364	0.62332773	-45.5164	unknown
20	2	85	0.29642096	0.29242095	0.37586287	0.47317308	-77.15143	unknown
20	1	73	0.63933563	0.63723564	0.94879895	1.0279652	3.3792639	unknown
20	2	73	0.3685319	0.3645319	0.4685506	0.58985746	-60.06353	unknown
20	1	61	0.34260318	0.3405032	0.50698525	0.54928726	-54.463318	unknown
20	2	61	0.010624083	0.0066240826	0.008514255	0.01071858	-144.87581	unknown
20	1	49	0.3367608	0.3346608	0.49828634	0.5398625	-55.602184	unknown
20	2	49	0.42480797	0.42080796	0.5408849	0.68091905	-46.72797	unknown
20	1	37	0.335831	0.333731	0.49690193	0.5383626	-55.783432	unknown
20	2	37	0.18565002	0.18165003	0.2334836	0.29393208	-103.40047	unknown
20	1	25	0.3598225	0.35772252	0.5326236	0.5770649	-51.106724	unknown
20	2	25	0.2878098	0.28380978	0.36479452	0.45923913	-79.19199	unknown
20	1	13	0.049772408	0.04767241	0.070980854	0.07690338	-111.54534	unknown
20	2	13	0.1754831	0.1714831	0.22041555	0.27748072	-105.80969	unknown
20	1	1	0.388534	0.38643402	0.575373	0.6233812	-45.50994	unknown
20	2	1	0.3075695	0.3035695	0.39019263	0.4912128	-74.5096	unknown
