AssayRun	PlateSet	Plate	PlateOrder	Well	WellType	WellNum	Response	Bk_Sub	Norm	NormPos	pEnhanced	Sample	accession	Target
AR-2	PS-2	PLT-4	2	A03	unknown	17	0.16514866	0.16104867	0.23024088	0.27529687	-81.683136	SPL-293		1
AR-2	PS-2	PLT-4	2	H02	unknown	16	0.04012473	0.03602473	0.05150223	0.061580736	-106.00687	SPL-292		1
AR-2	PS-2	PLT-4	2	G02	unknown	15	0.07972968	0.07562968	0.10812288	0.12928152	-98.30162	SPL-291		1
AR-2	PS-2	PLT-4	2	F02	unknown	14	0.14824747	0.14414747	0.20607834	0.24640593	-84.97131	SPL-290		1
AR-2	PS-2	PLT-4	2	E02	unknown	13	0.13709502	0.13299502	0.1901344	0.22734192	-87.141045	SPL-289		1
AR-2	PS-2	PLT-4	2	D02	unknown	12	0.08202883	0.077928826	0.11140982	0.13321167	-97.85432	SPL-288		1
AR-2	PS-2	PLT-4	2	C02	unknown	11	0.30191064	0.29781064	0.42576066	0.509078	-55.07575	SPL-287		1
AR-2	PS-2	PLT-4	2	B02	unknown	10	0.41200835	0.40790835	0.5831602	0.6972793	-33.65596	SPL-286		1
AR-2	PS-2	PLT-4	2	A02	unknown	9	0.3020509	0.2979509	0.42596117	0.50931776	-55.048462	SPL-285		1
AR-2	PS-2	PLT-4	2	H01	unknown	8	0.29139614	0.28729615	0.41072875	0.49110454	-57.121372	SPL-284		1
AR-2	PS-2	PLT-4	2	G01	unknown	7	0.45698404	0.45288405	0.6474591	0.7741608	-24.905825	SPL-283		1
AR-2	PS-2	PLT-4	2	F01	unknown	6	0.46569467	0.46159467	0.6599121	0.78905076	-23.211151	SPL-282		1
AR-2	PS-2	PLT-4	2	E01	unknown	5	0.15161155	0.14751156	0.21088775	0.2521565	-84.31682	SPL-281		1
AR-2	PS-2	PLT-4	2	D01	unknown	4	0.26837632	0.26427633	0.3778188	0.45175442	-61.599937	SPL-280		1
AR-2	PS-2	PLT-4	2	C01	unknown	3	0.26810646	0.26400647	0.377433	0.4512931	-61.65244	SPL-279		1
AR-2	PS-2	PLT-4	2	B01	unknown	2	0.18280691	0.17870691	0.25548574	0.3054819	-78.24768	SPL-278		1
AR-2	PS-2	PLT-4	2	A01	unknown	1	0.34506565	0.34096566	0.4874566	0.5828473	-46.679832	SPL-277		1
AR-2	PS-2	PLT-3	1	H12	blank	96	6.0E-4	-2.1684043E-19	-3.3363865E-19	-3.9497347E-19	-127.23898			1
AR-2	PS-2	PLT-3	1	G12	negative	95	0.118	0.1174	0.18063594	0.21384336	-100.0			1
AR-2	PS-2	PLT-3	1	F12	positive	94	0.575	0.5744	0.8837929	1.046266	6.032481			1
AR-2	PS-2	PLT-3	1	E12	positive	93	0.523	0.5224	0.80378383	0.9515483	-6.032481			1
AR-2	PS-2	PLT-3	1	D12	unknown	92	0.2620218	0.2614218	0.40223318	0.47617817	-66.58427	SPL-276		1
AR-2	PS-2	PLT-3	1	C12	unknown	91	0.17657295	0.17597295	0.27075845	0.3205336	-86.40999	SPL-275		1
AR-2	PS-2	PLT-3	1	B12	unknown	90	0.07164439	0.071044385	0.109311506	0.1294069	-110.75536	SPL-274		1
AR-2	PS-2	PLT-3	1	A12	unknown	89	0.30050918	0.29990917	0.4614513	0.54628265	-57.65448	SPL-273		1
AR-2	PS-2	PLT-3	1	H11	unknown	88	0.2630741	0.2624741	0.40385228	0.4780949	-66.34012	SPL-272		1
AR-2	PS-2	PLT-3	1	G11	unknown	87	0.28598645	0.28538644	0.43910608	0.51982963	-61.024025	SPL-271		1
AR-2	PS-2	PLT-3	1	F11	unknown	86	0.21331207	0.21271208	0.3272866	0.3874537	-77.885826	SPL-270		1
AR-2	PS-2	PLT-3	1	E11	unknown	85	0.1689848	0.1683848	0.25908303	0.30671185	-88.17058	SPL-269		1
AR-2	PS-2	PLT-3	1	D11	unknown	84	0.064320534	0.06372053	0.09804276	0.116066545	-112.454636	SPL-268		1
AR-2	PS-2	PLT-3	1	C11	unknown	83	0.122194625	0.12159462	0.18708995	0.22148384	-99.02677	SPL-267		1
AR-2	PS-2	PLT-3	1	B11	unknown	82	0.09901375	0.09841375	0.151423	0.17926003	-104.40516	SPL-266		1
AR-2	PS-2	PLT-3	1	A11	unknown	81	0.1981877	0.1975877	0.30401567	0.35990474	-81.394966	SPL-265		1
AR-2	PS-2	PLT-3	1	H10	unknown	80	0.3905575	0.3899575	0.60000294	0.7103051	-36.7616	SPL-264		1
AR-2	PS-2	PLT-3	1	G10	unknown	79	0.13661516	0.13601516	0.20927791	0.24775074	-95.68094	SPL-263		1
AR-2	PS-2	PLT-3	1	F10	unknown	78	0.21954325	0.21894325	0.33687413	0.39880374	-76.44008	SPL-262		1
AR-2	PS-2	PLT-3	1	E10	unknown	77	0.21575701	0.21515702	0.3310485	0.39190713	-77.31856	SPL-261		1
AR-2	PS-2	PLT-3	1	D10	unknown	76	0.032341834	0.031741835	0.04883915	0.05781755	-119.87428	SPL-260		1
AR-2	PS-2	PLT-3	1	C10	unknown	75	0.18197306	0.18137306	0.27906725	0.33036986	-85.15707	SPL-259		1
AR-2	PS-2	PLT-3	1	B10	unknown	74	0.29545373	0.29485372	0.45367277	0.5370742	-58.827442	SPL-258		1
AR-2	PS-2	PLT-3	1	A10	unknown	73	0.004724825	0.004124825	0.0063466066	0.007513342	-126.281944	SPL-257		1
AR-2	PS-2	PLT-3	1	H09	unknown	72	0.30629972	0.3056997	0.47036082	0.5568301	-56.31097	SPL-256		1
AR-2	PS-2	PLT-3	1	G09	unknown	71	0.64992595	0.64932597	0.9990767	1.1827431	23.416695	SPL-255		1
AR-2	PS-2	PLT-3	1	F09	unknown	70	0.11201216	0.11141216	0.17142284	0.20293655	-101.38929	SPL-254		1
AR-2	PS-2	PLT-3	1	E09	unknown	69	0.09839574	0.09779574	0.15047212	0.17813432	-104.54855	SPL-253		1
AR-2	PS-2	PLT-3	1	D09	unknown	68	0.4708046	0.4702046	0.7234741	0.8564747	-18.142782	SPL-252		1
AR-2	PS-2	PLT-3	1	C09	unknown	67	0.43363547	0.43303546	0.66628426	0.78877133	-26.76671	SPL-251		1
AR-2	PS-2	PLT-3	1	B09	unknown	66	0.20793316	0.20733316	0.3190104	0.37765604	-79.133835	SPL-250		1
AR-2	PS-2	PLT-3	1	A09	unknown	65	0.14162485	0.14102486	0.21698602	0.25687587	-94.51859	SPL-249		1
AR-2	PS-2	PLT-3	1	H08	unknown	64	0.32715663	0.32655662	0.502452	0.59482086	-51.47178	SPL-248		1
AR-2	PS-2	PLT-3	1	G08	unknown	63	0.44892538	0.44832537	0.68980986	0.81662184	-23.21917	SPL-247		1
AR-2	PS-2	PLT-3	1	F08	unknown	62	0.5020442	0.5014442	0.77154046	0.9133774	-10.894616	SPL-246		1
AR-2	PS-2	PLT-3	1	E08	unknown	61	0.28973678	0.28913677	0.44487646	0.5266608	-60.15388	SPL-245		1
AR-2	PS-2	PLT-3	1	D08	unknown	60	0.3050204	0.30442038	0.4683924	0.5544998	-56.607796	SPL-244		1
AR-2	PS-2	PLT-3	1	C08	unknown	59	0.28967282	0.2890728	0.44477805	0.52654433	-60.16872	SPL-243		1
AR-2	PS-2	PLT-3	1	B08	unknown	58	0.29870558	0.29810557	0.4586762	0.5429974	-58.072952	SPL-242		1
AR-2	PS-2	PLT-3	1	A08	unknown	57	0.4780152	0.4774152	0.7345686	0.86960876	-16.469788	SPL-241		1
AR-2	PS-2	PLT-3	1	H07	unknown	56	0.18807085	0.18747085	0.28844953	0.34147695	-83.74226	SPL-240		1
AR-2	PS-2	PLT-3	1	G07	unknown	55	0.48351052	0.4829105	0.7430239	0.87961847	-15.194773	SPL-239		1
AR-2	PS-2	PLT-3	1	F07	unknown	54	0.36150578	0.36090577	0.55530286	0.65738755	-43.50214	SPL-238		1
AR-2	PS-2	PLT-3	1	E07	unknown	53	0.12147115	0.12087115	0.18597679	0.22016603	-99.194626	SPL-237		1
AR-2	PS-2	PLT-3	1	D07	unknown	52	0.35674495	0.35614493	0.5479777	0.64871573	-44.60674	SPL-236		1
AR-2	PS-2	PLT-3	1	C07	unknown	51	0.1266467	0.1260467	0.19394007	0.22959326	-97.993805	SPL-235		1
AR-2	PS-2	PLT-3	1	B07	unknown	50	0.110115714	0.10951571	0.1685049	0.19948217	-101.8293	SPL-234		1
AR-2	PS-2	PLT-3	1	A07	unknown	49	0.20860296	0.20800297	0.320041	0.3788761	-78.97843	SPL-233		1
AR-2	PS-2	PLT-3	1	H06	unknown	48	0.6034482	0.60284823	0.9275644	1.0980842	12.6329975	SPL-232		1
AR-2	PS-2	PLT-3	1	G06	unknown	47	0.26058522	0.2599852	0.4000228	0.47356144	-66.91758	SPL-231		1
AR-2	PS-2	PLT-3	1	F06	unknown	46	0.19687133	0.19627133	0.30199027	0.35750696	-81.700386	SPL-230		1
AR-2	PS-2	PLT-3	1	E06	unknown	45	0.36275265	0.36215264	0.55722135	0.65965873	-43.21284	SPL-229		1
AR-2	PS-2	PLT-3	1	D06	unknown	44	0.08110829	0.080508284	0.123873	0.14664534	-108.55956	SPL-228		1
AR-2	PS-2	PLT-3	1	C06	unknown	43	0.31212127	0.31152126	0.47931805	0.567434	-54.960262	SPL-227		1
AR-2	PS-2	PLT-3	1	B06	unknown	42	0.19524461	0.19464462	0.29948735	0.35454392	-82.07782	SPL-226		1
AR-2	PS-2	PLT-3	1	A06	unknown	41	0.14976878	0.14916879	0.22951657	0.27170998	-92.62905	SPL-225		1
AR-2	PS-2	PLT-3	1	H05	unknown	40	0.34129453	0.34069452	0.5242051	0.6205729	-48.191525	SPL-224		1
AR-2	PS-2	PLT-3	1	G05	unknown	39	0.23949915	0.23889916	0.367579	0.43515328	-71.809944	SPL-223		1
AR-2	PS-2	PLT-3	1	F05	unknown	38	0.3283294	0.3277294	0.5042565	0.596957	-51.199673	SPL-222		1
AR-2	PS-2	PLT-3	1	E05	unknown	37	0.24488716	0.24428716	0.37586918	0.4449675	-70.55982	SPL-221		1
AR-2	PS-2	PLT-3	1	D05	unknown	36	0.11681427	0.11621427	0.17881154	0.21168356	-100.27511	SPL-220		1
AR-2	PS-2	PLT-3	1	C05	unknown	35	0.3036281	0.30302808	0.46625015	0.55196375	-56.93084	SPL-219		1
AR-2	PS-2	PLT-3	1	B05	unknown	34	0.25931343	0.25871342	0.39806598	0.47124487	-67.21266	SPL-218		1
AR-2	PS-2	PLT-3	1	A05	unknown	33	0.24600688	0.24540688	0.37759203	0.44700706	-70.300026	SPL-217		1
AR-2	PS-2	PLT-3	1	H04	unknown	32	0.22305098	0.22245099	0.34227124	0.40519306	-75.62622	SPL-216		1
AR-2	PS-2	PLT-3	1	G04	unknown	31	0.29768133	0.29708132	0.45710024	0.54113173	-58.310596	SPL-215		1
AR-2	PS-2	PLT-3	1	F04	unknown	30	0.3367083	0.3361083	0.51714855	0.61221915	-49.25561	SPL-214		1
AR-2	PS-2	PLT-3	1	E04	unknown	29	0.30402467	0.30342466	0.46686032	0.5526861	-56.838825	SPL-213		1
AR-2	PS-2	PLT-3	1	D04	unknown	28	0.26810944	0.26750943	0.41159984	0.48726675	-65.17182	SPL-212		1
AR-2	PS-2	PLT-3	1	C04	unknown	27	0.24557751	0.24497752	0.3769314	0.446225	-70.39965	SPL-211		1
AR-2	PS-2	PLT-3	1	B04	unknown	26	0.16493946	0.16433947	0.25285873	0.2993433	-89.10918	SPL-210		1
AR-2	PS-2	PLT-3	1	A04	unknown	25	0.40695482	0.4063548	0.62523246	0.74017274	-32.957115	SPL-209		1
AR-2	PS-2	PLT-3	1	H03	unknown	24	0.54355484	0.54295486	0.83541024	0.9889888	-1.2633765	SPL-208		1
AR-2	PS-2	PLT-3	1	G03	unknown	23	0.39702156	0.39642155	0.60994875	0.72207934	-35.261818	SPL-207		1
AR-2	PS-2	PLT-3	1	F03	unknown	22	0.22498235	0.22438236	0.34524292	0.40871102	-75.17811	SPL-206		1
AR-2	PS-2	PLT-3	1	E03	unknown	21	0.04626798	0.04566798	0.070266426	0.08318393	-116.64316	SPL-205		1
AR-2	PS-2	PLT-3	1	D03	unknown	20	0.4311927	0.4305927	0.6625257	0.78432184	-27.33348	SPL-204		1
AR-2	PS-2	PLT-3	1	C03	unknown	19	0.29528058	0.29468057	0.45340636	0.5367588	-58.867615	SPL-203		1
AR-2	PS-2	PLT-3	1	B03	unknown	18	0.31620795	0.31560794	0.48560596	0.57487786	-54.012077	SPL-202		1
AR-2	PS-2	PLT-3	1	A03	unknown	17	0.24436483	0.24376483	0.3750655	0.44401607	-70.681015	SPL-201		1
AR-2	PS-2	PLT-3	1	H02	unknown	16	0.2718185	0.27121848	0.41730672	0.49402276	-64.31126	SPL-200		1
AR-2	PS-2	PLT-3	1	G02	unknown	15	0.21015257	0.20955257	0.32242528	0.38169867	-78.6189	SPL-199		1
AR-2	PS-2	PLT-3	1	F02	unknown	14	0.15269181	0.15209182	0.23401405	0.27703425	-91.95086	SPL-198		1
AR-2	PS-2	PLT-3	1	E02	unknown	13	0.12041571	0.11981571	0.18435284	0.21824355	-99.439514	SPL-197		1
AR-2	PS-2	PLT-3	1	D02	unknown	12	0.22217312	0.22157313	0.34092054	0.40359405	-75.8299	SPL-196		1
AR-2	PS-2	PLT-3	1	C02	unknown	11	0.28152856	0.28092855	0.43224698	0.5117096	-62.05834	SPL-195		1
AR-2	PS-2	PLT-3	1	B02	unknown	10	0.227036	0.226436	0.34840274	0.41245174	-74.70162	SPL-194		1
AR-2	PS-2	PLT-3	1	A02	unknown	9	0.46944657	0.46884656	0.7213845	0.85400105	-18.457872	SPL-193		1
AR-2	PS-2	PLT-3	1	H01	unknown	8	0.2186704	0.2180704	0.33553112	0.39721385	-76.6426	SPL-192		1
AR-2	PS-2	PLT-3	1	G01	unknown	7	0.11839129	0.11779129	0.181238	0.21455608	-99.90921	SPL-191		1
AR-2	PS-2	PLT-3	1	F01	unknown	6	0.26302794	0.26242793	0.40378127	0.4780108	-66.35083	SPL-190		1
AR-2	PS-2	PLT-3	1	E01	unknown	5	0.12571251	0.12511252	0.1925027	0.22789165	-98.210556	SPL-189		1
AR-2	PS-2	PLT-3	1	D01	unknown	4	0.16752338	0.16692339	0.25683445	0.30404988	-88.50966	SPL-188		1
AR-2	PS-2	PLT-3	1	C01	unknown	3	0.31167385	0.31107384	0.47862965	0.56661904	-55.06407	SPL-187		1
AR-2	PS-2	PLT-3	1	B01	unknown	2	0.012218941	0.011618941	0.01787733	0.021163827	-124.54317	SPL-186		1
AR-2	PS-2	PLT-3	1	A01	unknown	1	0.46229511	0.4616951	0.71038103	0.8409747	-20.117142	SPL-185		1
