plate	well	accs.id
1	183	KWWSO0984F
1	184	XIDHG4730A
1	185	TXHUV4663K
1	186	AKWQP8106R
1	187	MCDZB6869Q
1	188	JSFNA6673O
1	189	DZHRY3514E
1	190	VOZWR6626L
1	191	YJEFX6845F
1	192	BPMMV6844T
1	193	MOLPT2658E
1	194	RWPUY6962J
1	195	BREWD6925W
1	196	SQMBC8850K
1	197	TNXXN1498L
1	198	KZTKK0537R
1	199	IMXSU2766N
1	200	FOCMY5891T
1	201	VVSBQ3598X
1	202	XIWCU7940W
1	203	JDGLD3685F
1	204	DMHAX2737Y
1	205	HMEVL6965R
1	206	YQWBB2047M
1	207	BHROC5967H
1	208	JMUTG9008A
1	209	LJUHV7383Q
1	210	TFEZH8781T
1	211	RNRZJ2267M
1	212	BABUU9451E
1	213	XCHKI1224Y
1	214	QFHQD3599X
1	215	CBKDJ3530J
1	216	MIADE8043C
1	217	HSZAB9267I
1	218	LOFCA1097V
1	219	YEBRK2145T
1	220	FGNQU1921A
1	221	WBCPZ2085N
1	222	CEVZK7467P
1	223	OKPKT9350B
1	224	EWQPQ1188N
1	225	JULBD2985D
1	226	CIGPH4027Z
1	227	ELZQT0927A
1	228	QRXUF4588C
1	229	JREIP1799O
1	230	NXUMU3637S
1	231	PCUDI7436X
1	232	UMEIU7274D
1	233	KYSBU7731L
1	234	WBZMS7953Y
1	235	DLHRB0609Z
1	236	LABFB3560M
1	237	WBKLV5242B
1	238	MXFNZ5759D
1	239	OPFIR4937V
1	240	ZEHWI7703H
1	241	ITGLD8608S
1	242	PAXDY2972X
1	243	BKFUA5759D
1	244	DHUTH3214G
1	245	WLUJL4429K
1	246	AIXWZ8541J
1	247	UIXII9683Q
1	248	BMWUB0544U
1	249	IDKFE6073J
1	250	WWVWH7860K
1	251	MVCKR3777R
1	252	XLIPT1186H
1	253	IWXAO5277C
1	254	LKUMR1495A
1	255	LFMJP8843S
1	256	VKHJB5361Z
1	257	ADKJY6062D
1	258	LCOVV4352B
1	259	FRAKL9306O
1	260	AFYFJ2486C
1	261	FZNIH3338H
1	262	HXOJR4055U
1	263	YCSVE3774G
1	264	JBJVD7432L
1	265	JQZOU5471B
1	266	EVKPP2769O
1	267	JYTQV8526B
1	268	MCROQ4573R
1	269	OGRQU7512P
1	270	NFRSW8035O
1	271	YEEZT6984G
1	272	HPRYV6454G
1	273	IJPPP6082R
1	274	OSOIV2576N
1	275	SQZAZ1252Z
1	276	KNFPT9977G
1	277	WFLPD9679Z
1	278	LYQRV5707J
1	279	TWLOO3681K
1	280	ENKGD4456X
1	281	AQENI5511U
1	282	DYKKG6199A
1	283	NAFIG7578T
1	284	IXBTN3502F
1	285	RGJKY0685G
1	286	VPXOF5567G
1	287	OCUXG6542Z
1	288	EBKGS2154P
1	289	VVEHA7942I
1	290	OEJON7823P
1	291	EIKTS4584I
1	292	MMNOQ5448T
1	293	SADJG1029Z
1	294	ZYZDC6019I
1	295	RNQKF1533N
1	296	GOLDG2047O
1	297	IIBSK3904V
1	298	GZSWI0054K
1	299	BERYY0737N
1	300	VNJIK5424C
1	301	CEFQK6559R
1	302	VHNLO5204K
1	303	AAIQH5630Z
1	304	IRBYB5050X
1	305	CVXHU2888E
1	306	NCMUC1308S
1	307	TTPXX7201F
1	308	USMCP0886L
1	309	YLHIO9673C
1	310	YFNMF1726D
1	311	AAWVQ2152R
1	312	IXISF9009C
1	313	HWAIJ2302K
1	314	KDLDW6274J
1	315	BJXIU2588K
1	316	MIOEL4294E
1	317	SODEE2804Z
1	318	AEDJD4896Q
1	319	YWSGZ7988M
1	320	IPXEV3330I
1	321	NTWDY4051U
1	322	VEDZK2839Q
1	323	EJCAN9506N
1	324	TESQZ0196Z
1	325	RQWXC1412S
1	326	CFHNB2394W
1	327	XXZTZ1413D
1	328	DBKKE7599V
1	329	JPEJJ5644R
1	330	RYSAS8083V
1	331	BJICG3922U
1	332	MGXGS7943D
1	333	ESGXC8802X
1	334	JBUTD0624E
1	335	XEWJX8141M
1	336	IIBVG5244K
1	337	XGBJO2409P
1	338	TGBZJ9978Q
1	339	WTCTL3543X
1	340	BDUZX0731U
1	341	LKTNP6948I
1	342	SJQWG6231Y
1	343	KNEDR5676L
1	344	SLCFH9027Q
1	345	CSTGX4083D
1	346	AWRDQ5108K
1	347	MVFTG8113O
1	348	OLBWZ0129U
1	349	ISRON6526Q
1	350	VZEAD9567I
1	351	VXXHO1515I
1	352	FHTAU4898O
1	353	RVTIK8768E
1	354	MBMTJ3876O
1	355	KKAKK9120E
1	356	PPUHJ3250X
1	357	NNBZD8597P
1	358	IDKAN8840C
1	359	UIQGI8955G
1	360	HBYVX8521Z
1	369	DWXBA6771L
1	370	CPEJP5554A
1	371	LERIT8974U
1	372	GJPGK8251C
1	373	BJVGD6110D
1	374	QWDKL1157U
1	375	PIJPD5522J
1	376	FGFDJ2201Q
2	1	DCOPZ8279K
2	2	NKXYK6795N
2	3	PLWNH7551W
2	4	QDJBA5783L
2	5	UYXTF1591E
2	6	RUWSP5669I
2	7	LLUFD5026K
2	8	KGMTV4230W
2	9	GZJKM1428R
2	10	ECTJW2708F
2	11	PJQSG3392A
2	12	JTYWD8952J
2	13	FKIFU9859Z
2	14	BXDYP1264C
2	15	GYZXJ3006G
2	16	BFUJQ3521T
2	17	PKRTM5771W
2	18	PCTXY6910D
2	19	GVCPF5120S
2	20	CVXGW4867V
2	21	COZHA2513C
2	22	CKYIC6436V
2	23	CEFNS9471A
2	24	TPJEU6715M
2	25	SNUTP6013Z
2	26	OLKWY5781C
2	27	EPYDR5689M
2	28	BVGJG8947O
2	29	JZPLV2504V
2	30	BAQIJ6253B
2	31	RGJYN3070P
2	32	BUITF2757O
2	33	HHZKB1243X
2	34	ODBEX2308M
2	35	OHMBV1682Z
2	36	WGWBI9144E
2	37	AEMVR1164I
2	38	GBNUX1549J
2	39	AGFBL4800K
2	40	BLNBZ9992C
2	41	DHOAY1371P
2	42	OKIXR1971V
2	43	KUDWU8796P
2	44	IRYJM9316S
2	45	IAAJT0875P
2	46	OQRXX6897S
2	47	QCQDW3064Y
2	48	ENUZY7316H
2	49	KCUEH9219F
2	50	OGHKM1272O
2	51	JMQIL5246V
2	52	BDMVD9925T
2	53	CQTZP5452I
2	54	YLPXO8548H
2	55	DLSDU7742D
2	56	TKWVA1014C
2	57	DCWKA5600M
2	58	GKGKV9690T
2	59	KGNFP1946L
2	60	IFLGB6722T
2	61	KHZAE4099O
2	62	FGYKV2889O
2	63	JYFUE4701S
2	64	QNCAP2399U
2	65	XFCQD0477R
2	66	NAKVZ1067A
2	67	JEMVZ6066T
2	68	AFMHA3678W
2	69	BUUKB3396T
2	70	LURYQ5749H
2	71	DTQJT3764H
2	72	UXXKS5357M
2	73	ZSEZH2860U
2	74	YOVCA4049D
2	75	BVRNV7310S
2	76	ZBPHW8193U
2	77	NJDFS4669D
2	78	BEACP3179Y
2	79	VRCYV8488R
2	80	SAYTE5190N
2	81	BYPUC8056U
2	82	GMDBZ6557V
2	83	NVNLP6223J
2	84	HLMRC0292T
2	85	GRRXX3731Z
2	86	GZIOS8771M
2	87	FISYO8987G
2	88	POTJY7957N
2	89	JJSHZ7786Y
2	90	YIGSS7500K
2	91	YYRYH5881Y
2	92	ONCXD6681S
2	93	OCOUM8263N
2	94	SETCM9975L
2	95	MXXQI0172M
2	96	JJVGX6476Y
2	97	PDNKL6634C
2	98	OWWDG6459X
2	99	VCIEJ1635P
2	100	DUJMP6556J
2	101	IERBU9893O
2	102	ZUSOC3481Z
2	103	IOUAC9974T
2	104	CGGRM8378N
2	105	XTPAG8359X
2	106	ADJIS2352R
2	107	DSHAX0845B
2	108	PZKIF6360S
2	109	YNJVR6918N
2	110	HWWZD8089G
2	111	TBLJJ5260X
2	112	VJVED6741W
2	113	HPZFP7672D
2	114	ZKREJ5107N
2	115	TKDLJ6656S
2	116	XPQAT6397W
2	117	WPGQC7027G
2	118	REYAN2396K
2	119	DVGMY0032T
2	120	IAXEO3116V
2	121	TDCVT9843K
2	122	ZFABY0189F
2	123	YFOAE2765Y
2	124	NWNVF5637R
2	125	XSFVI4510C
2	126	ZAZSS1946U
2	127	FVLRD6874M
2	128	ZJVVF5718D
2	129	AYYMZ8423N
2	130	VFXHN9939Y
2	131	RMXFG8773G
2	132	QEUMJ6237X
2	133	CKPQW7893V
2	134	ZNMHS5294T
2	135	JLQWB1216H
2	136	ORUPA2220C
2	137	HADJT0254X
2	138	AWHBY2905T
2	139	LMRYX9447J
2	140	JAPZZ7138V
2	141	DAZJK3804C
2	142	JULZI1141Z
2	143	YNMYS5519Q
2	144	SQSGK8803X
2	145	LRIDV9438E
2	146	DJMSR6665K
2	147	QHWVR1274R
2	148	ODPZC0388N
2	149	QFXZH4758P
2	150	VFBKO5973O
2	151	SORYA2011F
2	152	FLVUV3009H
2	153	DZORY8454I
2	154	XDQWP3953T
2	155	XAHBX3575H
2	156	KBEGH8425F
2	157	IRLWI3862U
2	158	OXOMH6686U
2	159	QWMFI7028U
2	160	ZLCSH8139Q
2	161	MRHHU2012F
2	162	JSNRI9277Y
2	163	TRNBK7908X
2	164	JAZZW1973N
2	165	FVPKF7468T
2	166	FKVGY8983V
2	167	YYING7016U
2	168	JEQEM5205H
2	169	UEDGE1676U
2	170	ZLVNJ5200X
2	171	EGSGX1982E
2	172	JDZRH3799Y
2	173	JHPCZ8315A
2	174	XVCPS2038C
2	175	LUYZF6757J
2	176	CMWHB6039W
2	177	FOARM4795G
2	178	VSQQK0868N
2	179	ZMUBM9499O
2	180	JDXOB7203O
2	181	PQIUB7415L
2	182	XZTGI0503O
2	183	MQWNH5163S
2	184	XQHTZ7269Z
2	185	ZNIQZ4068Y
2	186	ZCOEA0708B
2	187	MDGMG0211B
2	188	VXZHC3905A
2	189	VJTGT5836G
2	190	BYSHM8232U
2	191	CLCIU3693Z
2	192	SMBWR5515I
2	193	BLLRV5677M
2	194	JAIHQ8407C
2	195	UDQVD0275E
2	196	ENKPO8205J
2	197	ZDZHA2453U
2	198	KARKP0293J
2	199	QGERZ4159Q
2	200	MQFYU8800E
2	201	UJHID9098A
2	202	XAVWF1449O
2	203	WINAC0540A
2	204	RELYK3565U
2	205	KZDLB4881T
2	206	DLSHP7817H
2	207	UGRIH8428H
2	208	HCQHC6734G
2	209	ZAZHH8463F
2	210	UFXKX6088Q
2	211	VGDQZ9623K
2	212	QMARZ2542G
2	213	KAEEL8719D
2	214	IPDYX4570J
2	215	XFVCE9172C
2	216	CWLZW0158G
2	217	QXRZK5390L
2	218	EPTUK3922S
2	219	JTQFN4161I
2	220	BYBKS3266Z
2	221	JEFHC5630K
2	222	JLWXK5271Q
2	223	ZXYQG4831T
2	224	AGGMM7209Q
2	225	VIEUD1115B
2	226	WUXXH9793N
2	227	GWYYO5603M
2	228	DBGCZ2845F
2	229	QSCNL9285E
2	230	TPTLH8340T
2	231	MXHEP3032G
2	232	YKMHV8863V
2	233	FODOC0441Y
2	234	UIBMP1072U
2	235	ORUGE9619V
2	236	GPAAR3076V
2	237	TYEVF3863S
2	238	JVYUF6899V
2	239	CXDHX2210J
2	240	BLIKM6067H
2	241	IXYXJ6384M
2	242	CLEWF2123H
2	243	VQSFX1399Q
2	244	KHCVB7810D
2	245	BCFPA1645N
2	246	VCNIB1485H
2	247	OXUVI1451L
2	248	VYEKQ6255U
2	249	ZIMAN4165T
2	250	BFTRA6470T
2	251	MPMDX9337E
2	252	WKZWJ0041K
2	253	CAIST3819G
2	254	NKMPM2133D
2	255	JLAXQ8156B
2	256	GCJAO5120F
2	257	VPGRA7945G
2	258	WNDJF9997X
2	259	QRGWW6805Q
2	260	YOQSM1925X
2	261	AXNOJ1444F
2	262	TKEOZ3433Q
2	263	FISIM0456U
2	264	XZJMN4064H
2	265	YSZHZ7103O
2	266	GUIOT3954S
2	267	DHVGS7892L
2	268	UQFRY4003I
2	269	SYZQV2401X
2	270	YWRAT8290P
2	271	JUUBC2677K
2	272	ZKJDB3774R
2	273	GHLBC3408R
2	274	ZTRDQ1124P
2	275	TEWXE9651M
2	276	XZNYU5527L
2	277	CALYW8566X
2	278	LOEUN6184O
2	279	TPCGB2729G
2	280	ZFMMR9359K
2	281	SOCAA8296W
2	282	NEDNY5786R
2	283	PLYAV7197E
2	284	XRENB1379V
2	285	XQMLS4378X
2	286	CDSEL6282T
2	287	AVEKU1076H
2	288	ZQPYF4606E
2	289	YCSTB1026O
2	290	RLAGZ0251S
2	291	RFSTP0939O
2	292	NWVTW9156K
2	293	TCJKK5570J
2	294	DHTYX1814X
2	295	YFPBI5523N
2	296	ZYCKS5583A
2	297	MJKEL3681U
2	298	VJVDA6462I
2	299	GXZVX0075L
2	300	NWTVY1388J
2	301	SYSTT5249K
2	302	TEZVF4283Z
2	303	OWPCP4099I
2	304	MKJAV4292O
2	305	LCHEI2620F
2	306	RTWRA0687K
2	307	LLHXD9548N
2	308	WUEOW2190Z
2	309	CEPZI4757E
2	310	UZSHG2034F
2	311	DIBGU8032Y
2	312	DYUFJ0968A
2	313	XUYDP0322V
2	314	FTXIB0481Z
2	315	ITWWV7051N
2	316	IKBLS2841S
2	317	JCCVL1290R
2	318	KTDIK7437U
2	319	NBEDW6743S
2	320	TYBXM7729Z
2	321	CQQFN2668S
2	322	HJNBU0366I
2	323	SPNSZ6869W
2	324	PJVOJ4513M
2	325	YVEUT5285L
2	326	ORWLF7447L
2	327	XUZFI9955Z
2	328	QKVQA3428J
2	329	APSNV1896H
2	330	JYGQL6195H
2	331	OJNOM0945F
2	332	JKDAB8807C
2	333	PVCYU6433K
2	334	XOAYG4167S
2	335	CCEWF5068S
2	336	ZMQUM4120M
2	337	HMNXK4205U
2	338	BPCTR2595L
2	339	VZUIA7700W
2	340	PECBK0925T
2	341	ZFOEJ1293V
2	342	RHPLP8723A
2	343	VYTJQ5457C
2	344	YFXPX6223M
2	345	DPFMR5132C
2	346	HVIZT4991V
2	347	LIHBO3275G
2	348	BXGJT9513O
2	349	TWOZH7066W
2	350	SOAYC0228X
2	351	KCENH5890Q
2	352	KFVHC5863R
2	353	CJSKU9616Z
2	354	GNHTN0969Q
2	355	DHTER6447J
2	356	MXJDG4054X
2	357	GXMEO0729P
2	358	WWAGX3752E
2	359	XTHRH2972S
2	360	LVIXR0820K
2	369	NESJZ9916E
2	370	AKVNK5063O
2	371	ARIFW9421V
2	372	PVVQI0846Y
2	373	ZYWBI3431A
2	374	ZNFMO7987Y
2	375	ZLRRL8097R
2	376	CVHMC0978W
3	1	BKNAU2485T
3	3	GEXBX9735Y
3	5	NFEFO4414C
3	7	VLCIH6790E
3	9	QZXIE8207T
3	11	FHICH7979Y
3	13	PFYEX8071N
3	15	EVYVT5934J
3	17	UKKIC0831D
3	19	AZVWN1238B
3	21	LQRZE4980K
3	23	AAFOL7884N
3	25	DBYLR4545Q
3	27	JEYFQ2495R
3	29	FHBGY9254X
3	31	IMQFO2237W
3	33	FQRZF5272K
3	35	BUOKL3104A
3	37	PKNTT1231K
3	39	BWGFS8601L
3	41	GZNTA7251T
3	43	OQWZX1965N
3	45	FOTZB0825K
3	47	ENOOX1065U
3	49	NQCRV3768N
3	51	MWQGW1117X
3	53	TCXLM8267I
3	55	XPULG9905T
3	57	XRYUT9876K
3	59	MBCNT6278W
3	61	FMOKM3828M
3	63	XWJVP6853V
3	65	XDPDY1540S
3	67	GXAJQ3275X
3	69	YHCKK9128H
3	71	ESRTB4168X
3	73	ZXEFS8579I
3	75	VLPLR7173T
3	77	NDLWN4064Z
3	79	PYAUH9679B
3	81	SPNJU2950J
3	83	CWZMI1286B
3	85	NTWAT3566Q
3	87	HHBKS3505Y
3	89	MHJPV7746E
3	91	FCSQH2917C
3	93	OHDCP6135U
3	95	LPURQ5087N
3	97	TVXZX5893K
3	99	NCPMP3880O
3	101	EYGKR8342P
3	103	XGFGM1848U
3	105	UBCUA1673U
3	107	NDIAV4199S
3	109	EZOYW9944P
3	111	DOJJC9697I
3	113	VCNXB5496R
3	115	IPZVX4328S
3	117	RSYXK7903R
3	119	KFFPF4385D
3	121	HADMP0199J
3	123	JHAYG0401U
3	125	RIPKC3276R
3	127	ASQUG8758Y
3	129	VSIEX5754Y
3	131	NNVEC3591W
3	133	GYPTZ4040M
3	135	NAOOD6001Z
3	137	JALRE7317X
3	139	ARRMG6800F
3	141	YWJMA3921A
3	143	JXCDZ1056M
3	145	PEQVM5384L
3	147	GILPC5122A
3	149	ADSGI1831J
3	151	EJHTQ8683A
3	153	VHSTQ2321Y
3	155	AGRJF9037H
3	157	IUYUK1126B
3	159	SYZDD6408M
3	161	XPUCM2733S
3	163	VXXMN2786Z
3	165	PAFAB9360E
3	167	YYCIC9996O
3	169	XMPOY9236L
3	171	ONNMH0806Z
3	173	FEMAK2353A
3	175	OEXUK3466B
3	177	YIAQK2879F
3	179	BVBXW3218X
3	181	ECYDK4743O
3	183	NOVQB4368D
3	185	HOJDD3414D
3	187	TLOZU5014J
3	189	EINVV5177G
3	191	ROEKL8660H
3	193	BSNGS9025Z
3	195	TTKWL2700W
3	197	HUKPJ6136O
3	199	YWQQD0249E
3	201	YBQCA2646L
3	203	MKQVO2268Y
3	205	QMEYL7448F
3	207	XCZNV9041L
3	209	TQRAJ4583V
3	211	EJNAA7033U
3	213	MNQOE5209B
3	215	YCRUV2840P
3	217	IQOSI0209H
3	219	NKSXI6612C
3	221	ZSQKK1074O
3	223	EXMRR9350Y
3	225	RANLZ6724D
3	227	ADWOP3282P
3	229	CEDOJ1415D
3	231	WSUBG1783U
3	233	IYDBD1506J
3	235	TCLDF1797P
3	237	EPURC4055J
3	239	FSXRO9339Z
3	241	ZCGSR8617W
3	243	WXISJ1743B
3	245	UJWDF0501B
3	247	UHYQI1396N
3	249	MLQQY3566K
3	251	ZWKKW6197Y
3	253	SXLQG7788J
3	255	TEYYK4868V
3	257	WHGHZ9762R
3	259	ZLXKC7305E
3	261	DTDIT3746Q
3	263	NTOIA4615F
3	265	AYJMM8887I
3	267	USLXE7659I
3	269	FMUMZ6679W
3	271	QFFLC6435A
3	273	BLAHI9904Y
3	275	GENIJ2032X
3	277	WPMNI2735L
3	279	WDTRO6103U
3	281	LOYZA1893Q
3	283	UPKXP2787P
3	285	VUVLR4418U
3	287	WGOJF8656Z
3	289	ESWUV4480V
3	291	FHPWZ0841U
3	293	ABQCY5749C
3	295	HAEDP5200V
3	297	POOLU0872L
3	299	KSATK8552Y
3	301	HJRQO6137I
3	303	KBODO6719B
3	305	JJBAP5573U
3	307	DNXDS3900Y
3	309	EQQND8014A
3	311	SEFBI2140A
3	313	AMNVA9429A
3	315	HFYAV5969X
3	317	EACCB8178J
3	319	PYFQO7092U
3	321	CCAZM6307U
3	323	BOTEC2974J
3	325	IUZWC4587O
3	327	UVMSB6166P
3	329	CITDO1937B
3	331	GVMWG5593Z
3	333	XCFBF4295E
3	335	MEKSV5020V
3	337	NSTDE5714Y
3	339	SMUOZ4640R
3	341	VCAOP3169F
3	343	XGVJU5003S
3	345	WCDPP9343L
3	347	KYRUR2833H
3	349	FGFYP5576X
3	351	SYQIS5813P
3	353	DNCJA5084N
3	355	FQMJK7668X
3	357	ISOTG9023R
3	359	ZVXTU0884N
3	369	CPKWB9361R
3	371	EUAYN9623U
3	373	ONPMI1416R
3	375	RVCWQ2497R
